,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
4494,4494,Come descriverebbe una persona che “gode di salute”?,Descrizione,Penso che quando c'è la salute i problemi vengono affrontati meglio.,opinione,J,Mix,"('red', 5, 3)",red,Penso che quando c'è la salute i problemi vengono affrontati meglio.,red,opinione,False,0,False
4495,4495,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"uguale alle altre detenute_italiane ,",commento,J,Mix,"('red', 3, 1)",red,"uguale alle altre detenute_italiane ,",red,commento,False,0,False
4496,4496,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,lavoro e sport,giudizio,J,Mix,"('red', 3, 1)",red,lavoro e sport,red,giudizio,False,0,False
4497,4497,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,mangiare,sancire,J,Mix,"('red', 1, 0)",red,mangiare,red,sancire,False,0,False
4498,4498,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,in questo caso ci sono agenti per piccoli reati vengono assistiti di vari motivi per inserirci dentro la società civile e appoggiati dal governo per allontanarsi da questa struttura perché non siamo tutti delinquenti neanche innocenti,generalizzazione,J,Mix,"('red', 3, 1)",red,in questo caso ci sono agenti per piccoli reati vengono assistiti di vari motivi per inserirci dentro la società civile e appoggiati dal governo per allontanarsi da questa struttura perché non siamo tutti delinquenti neanche innocenti,red,generalizzazione,False,0,False
4499,4499,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,pi—_o_meno tutto funziona per_me,opinione,J,Mix,"('red', 5, 3)",red,pi—_o_meno tutto funziona per_me,red,opinione,False,0,False
4500,4500,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"inserimento del_detenuto: lavoro 
corsi 
medico",giudizio,J,Mix,"('red', 3, 1)",red,"inserimento del_detenuto: lavoro 
corsi 
medico",red,giudizio,False,0,False
4501,4501,Come si descriverebbe come persona straniera detenuta,Descrizione,mi_descrivo che subisce ingiustamente .,giudizio,J,Mix,"('red', 3, 1)",red,mi_descrivo che subisce ingiustamente .,red,giudizio,False,0,False
4502,4502,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,triste,giudizio,J,Mix,"('red', 3, 1)",red,triste,red,giudizio,False,0,False
4503,4503,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,vivibilit… sia dal_punto_di vista dei detenuti che del personale,giudizio,J,Mix,"('red', 3, 1)",red,vivibilit… sia dal_punto_di vista dei detenuti che del personale,red,giudizio,False,0,False
4504,4504,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,contatti con l_esterno dell' istituto,generalizzazione,J,Mix,"('red', 3, 1)",red,contatti con l_esterno dell' istituto,red,generalizzazione,False,0,False
4505,4505,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dalle-nostre-comp,descrizione,J,Mix,"('green', 0, 1)",green,dalle-nostre-comp,green,descrizione,False,0,False
4506,4506,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,1-persona-norm,giudizio,J,Mix,"('red', 3, 1)",red,1-persona-norm,red,giudizio,False,0,False
4507,4507,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"il lavoro 
il volontariato",generalizzazione,J,Mix,"('red', 3, 1)",red,"il lavoro 
il volontariato",red,generalizzazione,False,0,False
4508,4508,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nessuna,sancire,J,Mix,"('red', 1, 0)",red,nessuna,red,sancire,False,0,False
4509,4509,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,e gli consigl_abbandono di questa_sostanza,commento,J,Mix,"('red', 3, 1)",red,e gli consigl_abbandono di questa_sostanza,red,commento,False,0,False
4510,4510,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,che è_integrata,giudizio,J,Mix,"('red', 3, 1)",red,che è_integrata,red,giudizio,False,0,False
4511,4511,Come descriverebbe una persona che “gode di salute”?,Descrizione,quando ha un equilibrio psicofisico,giudizio,J,Mix,"('red', 3, 1)",red,quando ha un equilibrio psicofisico,red,giudizio,False,0,False
4512,4512,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"non più_di tre_persone in una_cella tre 
per due",giudizio,J,Mix,"('red', 3, 1)",red,"non più_di tre_persone in una_cella tre 
per due",red,giudizio,False,0,False
4513,4513,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"attività didattica. 
attività sportiva
",descrizione,J,Mix,"('green', 0, 1)",green,"attività didattica. 
attività sportiva
",green,descrizione,False,0,False
4514,4514,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,me-l-hanno-detto gli operatori e le comp,descrizione,J,Mix,"('green', 0, 1)",green,me-l-hanno-detto gli operatori e le comp,green,descrizione,False,0,False
4515,4515,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,una maggior_professional degli_operatori di polizia_penitenziaria,giudizio,J,Mix,"('red', 3, 1)",red,una maggior_professional degli_operatori di polizia_penitenziaria,red,giudizio,True,1,False
4516,4516,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,personale di polizia_penitenziari a_sufficienza,valutazione,J,Mix,"('yellow', 5, 5)",yellow,personale di polizia_penitenziari a_sufficienza,yellow,valutazione,True,1,False
4517,4517,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,e la gente mette un duro muro di falso perbenismo e così torni alla vita di prima inevitabilmente!,sancire,J,Mix,"('red', 1, 0)",red,e la gente mette un duro muro di falso perbenismo e così torni alla vita di prima inevitabilmente!,red,sancire,False,0,False
4518,4518,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"lo considero per quello che è e non lo critico, perché può darsi abbia avuto sfortuna",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"lo considero per quello che è e non lo critico, perché può darsi abbia avuto sfortuna",yellow,valutazione,False,0,False
4519,4519,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"corsi_alfabetiz , scuola_media e secondaria 
attività_sport
catechesi 
colloqui_ass_vol e caritas 
",descrizione,J,Mix,"('green', 0, 1)",green,"corsi_alfabetiz , scuola_media e secondaria 
attività_sport
catechesi 
colloqui_ass_vol e caritas 
",green,descrizione,False,0,False
4520,4520,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚ ti aiutano,descrizione,J,Mix,"('green', 0, 1)",green,perch‚ ti aiutano,green,descrizione,False,0,False
4521,4521,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",Descrizione,i contatti_esterni,sancire,J,Mix,"('red', 1, 0)",red,i contatti_esterni,red,sancire,False,0,False
4522,4522,Come descriverebbe una persona che “gode di salute”?,Descrizione,per salute è da intendere il benessere psicofisico.,sancire,J,Mix,"('red', 1, 0)",red,per salute è da intendere il benessere psicofisico.,red,sancire,False,0,False
4523,4523,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"mantengo-relazione con-la-mia-famig
attr-le-lettere; 
",non_risposta,J,Mix,"('red', 3, 1)",red,"mantengo-relazione con-la-mia-famig
attr-le-lettere; 
",red,non_risposta,True,1,False
4524,4524,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non consumo,non_risposta,J,Mix,"('red', 3, 1)",red,non consumo,red,non_risposta,False,0,False
4525,4525,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,starsene ognuno nelle proprie prigioni,sancire,J,Mix,"('red', 1, 0)",red,starsene ognuno nelle proprie prigioni,red,sancire,False,0,False
4526,4526,Come ti descriveresti prima di entrare in carcere?,Descrizione,"molta paura , agitato , e sono disperato per la mia_vita",descrizione,J,Mix,"('green', 0, 1)",green,"molta paura , agitato , e sono disperato per la mia_vita",green,descrizione,False,0,False
4527,4527,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,compito loro,deresponsabilizzazione,J,Mix,"('red',4,2)",red,compito loro,red,deresponsabilizzazione,False,0,False
4528,4528,Come ti descriveresti prima di entrare in carcere?,Descrizione,che sono molto allegra e tranquilla,descrizione,J,Mix,"('green', 0, 1)",green,che sono molto allegra e tranquilla,green,descrizione,True,1,False
4529,4529,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"palestra 
campo_sportivo",sancire,J,Mix,"('red', 1, 0)",red,"palestra 
campo_sportivo",red,sancire,False,0,False
4530,4530,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,libertà,giudizio,J,Mix,"('red', 3, 1)",red,libertà,red,giudizio,False,0,False
4531,4531,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"mancanza_di_volontà da_parte_della popolazione_detenuta di cambiare il proprio_atteggiamento 
non_riconoscono le regole",giudizio,J,Mix,"('red', 3, 1)",red,"mancanza_di_volontà da_parte_della popolazione_detenuta di cambiare il proprio_atteggiamento 
non_riconoscono le regole",red,giudizio,False,0,False
4532,4532,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,"080) penso_che sia normale, perché è un problema che tutti abbiamo",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"080) penso_che sia normale, perché è un problema che tutti abbiamo",yellow,valutazione,False,0,False
4533,4533,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,educatori rarissimamente,giudizio,J,Mix,"('red', 3, 1)",red,educatori rarissimamente,red,giudizio,False,0,False
4534,4534,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-ne-ho-idea .,non_risposta,J,Mix,"('red', 3, 1)",red,non-ne-ho-idea .,red,non_risposta,False,0,False
4535,4535,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"scuola, sport, educazione",giudizio,J,Mix,"('red', 3, 1)",red,"scuola, sport, educazione",red,giudizio,False,0,False
4536,4536,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,070) non_esisto,sancire,J,Mix,"('red', 1, 0)",red,070) non_esisto,red,sancire,False,0,False
4537,4537,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,popolazione 30% italiana_e_straniera,sancire,J,Mix,"('red', 1, 0)",red,popolazione 30% italiana_e_straniera,red,sancire,False,0,False
4538,4538,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"vorrei elaborare dei_criteri per la qualità_dei_servizi offerti ma in 
questo istituto non_esistono dei_criteri oppure delle_qualità che 
possono essere prese in_considerazione",giudizio,J,Mix,"('red', 3, 1)",red,"vorrei elaborare dei_criteri per la qualità_dei_servizi offerti ma in 
questo istituto non_esistono dei_criteri oppure delle_qualità che 
possono essere prese in_considerazione",red,giudizio,False,0,False
4539,4539,Come descriverebbe una persona che “gode di salute”?,Descrizione,"aspetto fisico
cartella clinica
dichiarazioni dell'interessato sulla sua salute",generalizzazione,J,Mix,"('red', 3, 1)",red,"aspetto fisico
cartella clinica
dichiarazioni dell'interessato sulla sua salute",red,generalizzazione,False,0,False
4540,4540,Come ti descriveresti prima di entrare in carcere?,Descrizione,perso,descrizione,J,Mix,"('green', 0, 1)",green,perso,green,descrizione,False,0,False
4541,4541,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,che Š aiuta per_rieducare e aiutare_i_detenuti psicologicamente,sancire,J,Mix,"('red', 1, 0)",red,che Š aiuta per_rieducare e aiutare_i_detenuti psicologicamente,red,sancire,False,0,False
4542,4542,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,chi ha sbagliato essere punito e non deve ripetere l'errore un'altra volta,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,chi ha sbagliato essere punito e non deve ripetere l'errore un'altra volta,yellow,prescrizione,False,0,False
4543,4543,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,malato,giudizio,J,Mix,"('red', 3, 1)",red,malato,red,giudizio,False,0,False
4544,4544,Come ti descriverai una volta uscito dal carcere?,Descrizione,principalmente mi_sentirei perché_sono uscito_dal_carcere e avrei una_esperienza in_più,giustificazione,J,Mix,"('red', 4, 1)",red,principalmente mi_sentirei perché_sono uscito_dal_carcere e avrei una_esperienza in_più,red,giustificazione,True,1,False
4545,4545,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso,non_risposta,J,Mix,"('red', 3, 1)",red,non uso,red,non_risposta,False,0,False
4546,4546,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"le celle_miste 
le sezioni miste 
attività scolastiche e religiose pari per_entrambi
",descrizione,J,Mix,"('green', 0, 1)",green,"le celle_miste 
le sezioni miste 
attività scolastiche e religiose pari per_entrambi
",green,descrizione,False,0,False
4547,4547,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,la convivenza pacifica e armoniosa ,descrizione,J,Mix,"('green', 0, 1)",green,la convivenza pacifica e armoniosa ,green,descrizione,False,0,False
4548,4548,Come descriverebbe una persona che “gode di salute”?,Descrizione,"tranquilla, serena, equilibrata, ben disposta verso gli altri",giudizio,J,Mix,"('red', 3, 1)",red,"tranquilla, serena, equilibrata, ben disposta verso gli altri",red,giudizio,False,0,False
4549,4549,Come descriverebbe una persona che “gode di salute”?,Descrizione,"serena, appagata, disponibile, aperta",giudizio,J,Mix,"('red', 3, 1)",red,"serena, appagata, disponibile, aperta",red,giudizio,False,0,False
4550,4550,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"campo_sportivo e palestra e fanno un torneo 
fanno un' altra aria dalle cinque pomeriggio al sei pomeriggio 
",giudizio,J,Mix,"('red', 3, 1)",red,"campo_sportivo e palestra e fanno un torneo 
fanno un' altra aria dalle cinque pomeriggio al sei pomeriggio 
",red,giudizio,False,0,False
4551,4551,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,tra le tante-cose; tutto-ci? rende il trattam-rieduc-obsol,non_risposta,J,Mix,"('red', 3, 1)",red,tra le tante-cose; tutto-ci? rende il trattam-rieduc-obsol,red,non_risposta,False,0,False
4552,4552,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ma io commesso nessun reato,commento,J,Mix,"('red', 3, 1)",red,ma io commesso nessun reato,red,commento,False,0,False
4553,4553,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,e perche l' ho-visto,sancire,J,Mix,"('red', 1, 0)",red,e perche l' ho-visto,red,sancire,False,0,False
4554,4554,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,in determinati momenti,generalizzazione,J,Mix,"('red', 3, 1)",red,in determinati momenti,red,generalizzazione,False,0,False
4555,4555,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"in primo va verificato l' inserim_comunità del soggetto , se lavora , se può_essere un soggetto che può rispondere in_senso positivo in tale attività e infine se c' è anche da_parte_dei famigliari un sostegno",descrizione,J,Mix,"('green', 0, 1)",green,"in primo va verificato l' inserim_comunità del soggetto , se lavora , se può_essere un soggetto che può rispondere in_senso positivo in tale attività e infine se c' è anche da_parte_dei famigliari un sostegno",green,descrizione,False,0,False
4556,4556,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚_le_persone autorizate non_si danno
da fare per reeducare i detinuti
",deresponsabilizzazione,J,Mix,"('red',4,2)",red,"perch‚_le_persone autorizate non_si danno
da fare per reeducare i detinuti
",red,deresponsabilizzazione,False,0,False
4557,4557,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"dipende sempre dall-operatore come dal-detenuto
",commento,J,Mix,"('red', 3, 1)",red,"dipende sempre dall-operatore come dal-detenuto
",red,commento,False,0,False
4558,4558,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"secondo_me non serve a_niente_perch‚ siamo
straniere .
",giustificazione,J,Mix,"('red', 4, 1)",red,"secondo_me non serve a_niente_perch‚ siamo
straniere .
",red,giustificazione,False,0,False
4559,4559,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,secondo_me il sert cerca di trovare degli elementi per il detenuto da inviare a/o centri specializzati,opinione,J,Mix,"('red', 5, 3)",red,secondo_me il sert cerca di trovare degli elementi per il detenuto da inviare a/o centri specializzati,red,opinione,False,0,False
4560,4560,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,degli incontri fra le varie_nazionalità per_poter confrontarsi e parlare,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,degli incontri fra le varie_nazionalità per_poter confrontarsi e parlare,green,riferimento_obiettivo,False,0,False
4561,4561,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,ho_fatto la vita mi ha insegnato tante_cose,non_risposta,J,Mix,"('red', 3, 1)",red,ho_fatto la vita mi ha insegnato tante_cose,red,non_risposta,False,0,False
4562,4562,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----068 
non_lo_so",non_risposta,J,Mix,"('red', 3, 1)",red,"----068 
non_lo_so",red,non_risposta,False,0,False
4563,4563,Come ti descriveresti prima di entrare in carcere?,Descrizione,io sono stato_molto_bene fuori e sto lavorando onesto con i miei_amici e sono contatto con i miei genitori,descrizione,J,Mix,"('green', 0, 1)",green,io sono stato_molto_bene fuori e sto lavorando onesto con i miei_amici e sono contatto con i miei genitori,green,descrizione,False,0,False
4564,4564,Come ti descriveresti prima di entrare in carcere?,Descrizione,bruttissimo soprattutto per chi non è colpevole,commento,J,Mix,"('red', 3, 1)",red,bruttissimo soprattutto per chi non è colpevole,red,commento,False,0,False
4565,4565,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,spazi_ricreativi,sancire,J,Mix,"('red', 1, 0)",red,spazi_ricreativi,red,sancire,False,0,False
4566,4566,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,secondo-lui sono-1-persona anormale,giudizio,J,Mix,"('red', 3, 1)",red,secondo-lui sono-1-persona anormale,red,giudizio,False,0,False
4567,4567,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,se c' è socialità,descrizione,J,Mix,"('green', 0, 1)",green,se c' è socialità,green,descrizione,False,0,False
4568,4568,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,acces_alle_opportuni trattame_rieducativo,sancire,J,Mix,"('red', 1, 0)",red,acces_alle_opportuni trattame_rieducativo,red,sancire,True,1,False
4569,4569,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,le opportunita sono importantissime all interno dell' istituto.,valutazione,J,Mix,"('yellow', 5, 5)",yellow,le opportunita sono importantissime all interno dell' istituto.,yellow,valutazione,False,0,False
4570,4570,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,True,1,False
4571,4571,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"non-lo-so 
",sancire,J,Mix,"('red', 1, 0)",red,"non-lo-so 
",red,sancire,True,1,False
4572,4572,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"gli elementi che prenderei in_considerazione sono riflettendo 
tanti qui questo che ti è successo una_volta chiuso qua cioè ti 
renderai conto dei tuoi errori.",sancire,J,Mix,"('red', 1, 0)",red,"gli elementi che prenderei in_considerazione sono riflettendo 
tanti qui questo che ti è successo una_volta chiuso qua cioè ti 
renderai conto dei tuoi errori.",red,sancire,False,0,False
4573,4573,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,"il detenuto dovrebbe capire per_prima_cosa , che ha infranto una regola e che solo aiutandolo con il lavoro, dandogli responsabilita , deve capire che le regole sono alla_base_di una comunita civile",commento,J,Mix,"('red', 3, 1)",red,"il detenuto dovrebbe capire per_prima_cosa , che ha infranto una regola e che solo aiutandolo con il lavoro, dandogli responsabilita , deve capire che le regole sono alla_base_di una comunita civile",red,commento,False,0,False
4574,4574,Come ti descriverai una volta uscito dal carcere?,Descrizione,"non_so come mi_descriverei in_quel caso , l' unica_cosa che_so è che non_mi piacerebbe ritornare a un regime penitenziario come quello italiano , dato che non aiuta per_niente , mentre negli altri paesi dello stesso continente o dell' unione_europea , mi_descriverei veramente rieducato",commento,J,Mix,"('red', 3, 1)",red,"non_so come mi_descriverei in_quel caso , l' unica_cosa che_so è che non_mi piacerebbe ritornare a un regime penitenziario come quello italiano , dato che non aiuta per_niente , mentre negli altri paesi dello stesso continente o dell' unione_europea , mi_descriverei veramente rieducato",red,commento,True,1,False
4575,4575,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,cercando di introdurre nelle carceri usi e costumi mischiati tra_loro e metterli in_pratica,sancire,J,Mix,"('red', 1, 0)",red,cercando di introdurre nelle carceri usi e costumi mischiati tra_loro e metterli in_pratica,red,sancire,False,0,False
4576,4576,Come ti descriverai una volta uscito dal carcere?,Descrizione,"una_persona diversa,",giudizio,J,Mix,"('red', 3, 1)",red,"una_persona diversa,",red,giudizio,False,0,False
4577,4577,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero_uomo_buono dal lavoro alla casa e viceversa,descrizione,J,Mix,"('green', 0, 1)",green,ero_uomo_buono dal lavoro alla casa e viceversa,green,descrizione,False,0,False
4578,4578,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"tante. qui a parma è l' inferno per_noi, negli altri istituti è_più 
facile, siamo più occupati e quindi pensiamo meno. qui è un 
mortorio ed il cibo è cattivo",giudizio,J,Mix,"('red', 3, 1)",red,"tante. qui a parma è l' inferno per_noi, negli altri istituti è_più 
facile, siamo più occupati e quindi pensiamo meno. qui è un 
mortorio ed il cibo è cattivo",red,giudizio,False,0,False
4579,4579,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,033) sono scemo,giudizio,J,Mix,"('red', 3, 1)",red,033) sono scemo,red,giudizio,True,1,False
4580,4580,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"possono_essere molto_efficaci se funzionano
tutte normalmente
",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"possono_essere molto_efficaci se funzionano
tutte normalmente
",yellow,possibilita,False,0,False
4581,4581,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché hanno imparato a convivere anche se ci sono dei problemi ,descrizione,J,Mix,"('green', 0, 1)",green,perché hanno imparato a convivere anche se ci sono dei problemi ,green,descrizione,False,0,False
4582,4582,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",Descrizione,"un po' po' di considerazione vedere i vari problemi del_detenuto metterli tutti sullo stesso piano aiutare di_più i carcerati 
aiutare molto i tossicodipendenti",giudizio,J,Mix,"('red', 3, 1)",red,"un po' po' di considerazione vedere i vari problemi del_detenuto metterli tutti sullo stesso piano aiutare di_più i carcerati 
aiutare molto i tossicodipendenti",red,giudizio,False,0,False
4583,4583,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,molto_efficace aiuta a migliorare,giudizio,J,Mix,"('red', 3, 1)",red,molto_efficace aiuta a migliorare,red,giudizio,False,0,False
4584,4584,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,corsi_di_aggiornamento,specificazione,J,Mix,"('yellow', 1, 1)",yellow,corsi_di_aggiornamento,yellow,specificazione,False,0,False
