,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
4422,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,la tranquillità,descrizione,S,RD,"('green', 0, 1)",green,la tranquillità,green,descrizione,False,0,False,,,,,,
4423,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,stando tutti bene economicamente,sancire,S,RD,"('red', 1, 0)",red,stando tutti bene economicamente,red,sancire,True,1,False,,,,,,
4424,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché non_parliamo_la_stessa lingua perché quando parliamo non_ci_capiamo,commento,S,RD,"('red', 3, 1)",red,perché non_parliamo_la_stessa lingua perché quando parliamo non_ci_capiamo,red,commento,True,1,False,,,,,,
4425,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,stando nell' istituto in_cui ti trovi e venendo trasferito ad un altro_che trovi persone tutte straniere in_cui non trovi dialogo su_tutto inoltre non sai se sono persone che abbiano problemi di salute,commento,S,RD,"('red', 3, 1)",red,stando nell' istituto in_cui ti trovi e venendo trasferito ad un altro_che trovi persone tutte straniere in_cui non trovi dialogo su_tutto inoltre non sai se sono persone che abbiano problemi di salute,red,commento,False,0,False,,,,,,
4426,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il_fatto_che hai passeggi non si formano gruppetti discriminanti ed emarginanti e che gli stranieri non_sono vittime inconsapevoli di un bigottismo che di_fatto li favorisce nelle_poche opportunità_lavorative interne,valutazione,S,RD,"('yellow', 5, 5)",yellow,il_fatto_che hai passeggi non si formano gruppetti discriminanti ed emarginanti e che gli stranieri non_sono vittime inconsapevoli di un bigottismo che di_fatto li favorisce nelle_poche opportunità_lavorative interne,yellow,valutazione,False,0,False,,,,,,
4427,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,se le cose vanno abbastanza_bene,giudizio,S,RD,"('red', 3, 1)",red,se le cose vanno abbastanza_bene,red,giudizio,False,0,False,,,,,,
4428,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,e funziona tutto,sancire,S,RD,"('red', 1, 0)",red,e funziona tutto,red,sancire,False,0,False,,,,,,
4429,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché siamo di culture_diverse e bisogna essere_separati,prescrizione,S,RD,"('yellow', 4, 4)",yellow,perché siamo di culture_diverse e bisogna essere_separati,yellow,prescrizione,False,0,False,,,,,,
4430,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"io_credo di stare meglio prima quando mi hanno trasferito ho_avuto un grosso botto mi_hanno allontanato di circa 400km e vedo la mia_famiglia solo una_volta al_mese, per lo più non_trovo tanta socialità come_prima con i detenuti esteri",commento,S,RD,"('red', 3, 1)",red,"io_credo di stare meglio prima quando mi hanno trasferito ho_avuto un grosso botto mi_hanno allontanato di circa 400km e vedo la mia_famiglia solo una_volta al_mese, per lo più non_trovo tanta socialità come_prima con i detenuti esteri",red,commento,False,0,False,,,,,,
4431,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"che stavo meglio a_poggioreale che stare insieme_a tanti stranieri quando più sia qua che in_un_altro_istituto non funziona niente, meglio chiusi 24 ore a_poggioreale almeno sto insieme_ai paesani e sto più vicino_a casa",commento,S,RD,"('red', 3, 1)",red,"che stavo meglio a_poggioreale che stare insieme_a tanti stranieri quando più sia qua che in_un_altro_istituto non funziona niente, meglio chiusi 24 ore a_poggioreale almeno sto insieme_ai paesani e sto più vicino_a casa",red,commento,False,0,False,,,,,,
4432,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché siamo di culture_diverse e dobbiamo_essere separati,prescrizione,S,RD,"('yellow', 4, 4)",yellow,perché siamo di culture_diverse e dobbiamo_essere separati,yellow,prescrizione,False,0,False,,,,,,
4433,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,scambio di pareri comunicazione culturale religiosa o anche di_cose frivole dialogo tra le diverse lingue italiano spagnolo inglese africano ecc,descrizione,S,RD,"('green', 0, 1)",green,scambio di pareri comunicazione culturale religiosa o anche di_cose frivole dialogo tra le diverse lingue italiano spagnolo inglese africano ecc,green,descrizione,False,0,False,,,,,,
4434,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,uno_scambio_di_cultura_e_religione diversa e uno scambio di lingue,descrizione,S,RD,"('green', 0, 1)",green,uno_scambio_di_cultura_e_religione diversa e uno scambio di lingue,green,descrizione,False,0,False,,,,,,
4435,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,di essere unite apprendere la loro_lingua imparare o conoscere qualche_loro usanza oppure qualche_loro hobby,descrizione,S,RD,"('green', 0, 1)",green,di essere unite apprendere la loro_lingua imparare o conoscere qualche_loro usanza oppure qualche_loro hobby,green,descrizione,False,0,False,,,,,,
4436,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,uno_scambio_di_cultura_e_religione diverse,descrizione,S,RD,"('green', 0, 1)",green,uno_scambio_di_cultura_e_religione diverse,green,descrizione,False,0,False,,,,,,
4437,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"complicità, ho visto_che si può scambiare opinioni di cultura",valutazione,S,RD,"('yellow', 5, 5)",yellow,"complicità, ho visto_che si può scambiare opinioni di cultura",yellow,valutazione,False,0,False,,,,,,
4438,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"complicità, compattezza, integrazioni tra culture",valutazione,S,RD,"('yellow', 5, 5)",yellow,"complicità, compattezza, integrazioni tra culture",yellow,valutazione,False,0,False,,,,,,
4439,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,che all_interno_di una stessa stanza (cella) convivono persone sia italiane che straniere,descrizione,S,RD,"('green', 0, 1)",green,che all_interno_di una stessa stanza (cella) convivono persone sia italiane che straniere,green,descrizione,False,0,False,,,,,,
4440,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,nelle mie precedenti esperienze detentive ho potuto constatare una sola volta quest' integrazione! eravamo 150 italiani e 3 stranieri,commento,S,RD,"('red', 3, 1)",red,nelle mie precedenti esperienze detentive ho potuto constatare una sola volta quest' integrazione! eravamo 150 italiani e 3 stranieri,red,commento,False,0,False,,,,,,
4441,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché in_prevalenza è italiana,sancire,S,RD,"('red', 1, 0)",red,perché in_prevalenza è italiana,red,sancire,False,0,False,,,,,,
4442,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,più. civiltà,giudizio,S,RD,"('red', 3, 1)",red,più. civiltà,red,giudizio,False,0,False,,,,,,
4443,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,che i detenuti_italiani per stranieri convivano tranquilli e sereni,giudizio,S,RD,"('red', 3, 1)",red,che i detenuti_italiani per stranieri convivano tranquilli e sereni,red,giudizio,False,0,False,,,,,,
4444,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"ma di cercare di studiare, e di conoscere cosa potrà essere stato, a_mettere due o varie nazionalità uniti",valutazione,S,RD,"('yellow', 5, 5)",yellow,"ma di cercare di studiare, e di conoscere cosa potrà essere stato, a_mettere due o varie nazionalità uniti",yellow,valutazione,False,0,False,,,,,,
4445,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"non l' immagino per le condizioni_di_vita 
difficoltà lingua 
usi_e_costumi diversi 
non c' è la disponibilità mentale 
",commento,S,RD,"('red', 3, 1)",red,"non l' immagino per le condizioni_di_vita 
difficoltà lingua 
usi_e_costumi diversi 
non c' è la disponibilità mentale 
",red,commento,True,1,False,,,,,,
4446,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il rapporto tra le varie etnie nell_ambito_della vita_quotidiana dell' istituto soprattutto sportiva,descrizione,S,RD,"('green', 0, 1)",green,il rapporto tra le varie etnie nell_ambito_della vita_quotidiana dell' istituto soprattutto sportiva,green,descrizione,False,0,False,,,,,,
4447,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,avevo paura di_essere_arrestato,giudizio,S,RD,"('red', 3, 1)",red,avevo paura di_essere_arrestato,red,giudizio,True,1,False,,,,,,
4448,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona smarrita,descrizione,S,RD,"('green', 0, 1)",green,una_persona smarrita,green,descrizione,True,1,False,,,,,,
4449,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,normale,giudizio,S,RD,"('red', 3, 1)",red,normale,red,giudizio,False,0,False,,,,,,
4450,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,male,giustificazione,S,RD,"('red', 4, 1)",red,male,red,giustificazione,False,0,False,,,,,,
4451,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,un_bravo_ragazzo,giudizio,S,RD,"('red', 3, 1)",red,un_bravo_ragazzo,red,giudizio,False,0,False,,,,,,
4452,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"molta paura , agitato , e sono disperato per la mia_vita",descrizione,S,RD,"('green', 0, 1)",green,"molta paura , agitato , e sono disperato per la mia_vita",green,descrizione,False,0,False,,,,,,
4453,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero malato e non_lavoravo,giudizio,S,RD,"('red', 3, 1)",red,ero malato e non_lavoravo,red,giudizio,True,1,False,,,,,,
4454,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,come padre_di_famiglia,sancire,S,RD,"('red', 1, 0)",red,come padre_di_famiglia,red,sancire,False,0,False,,,,,,
4455,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,nello_stesso_modo nel quale mi_sono_descritto una_volta uscito dal_carcere,generalizzazione,S,RD,"('red', 3, 1)",red,nello_stesso_modo nel quale mi_sono_descritto una_volta uscito dal_carcere,red,generalizzazione,False,0,False,,,,,,
4456,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,che ero_una_persona,generalizzazione,S,RD,"('red', 3, 1)",red,che ero_una_persona,red,generalizzazione,False,0,False,,,,,,
4457,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,uomo feroce e poco istruttiva,descrizione,S,RD,"('green', 0, 1)",green,uomo feroce e poco istruttiva,green,descrizione,True,1,False,,,,,,
4458,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero un_bravo_ragazzo,descrizione,S,RD,"('green', 0, 1)",green,ero un_bravo_ragazzo,green,descrizione,True,1,False,,,,,,
4459,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona per_bene e fortunato,descrizione,S,RD,"('green', 0, 1)",green,una_persona per_bene e fortunato,green,descrizione,True,1,False,,,,,,
4460,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"come_una_persona completamente normale , consapevole delle proprie azioni e del reato commesso ,",descrizione,S,RD,"('green', 0, 1)",green,"come_una_persona completamente normale , consapevole delle proprie azioni e del reato commesso ,",green,descrizione,True,1,False,,,,,,
4461,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ma l' europa non si chiede e non vuole sapere perché noi dell' ex jugoslavia facciamo quello che non è permesso di_fare e come vivevamo prima_che gli stati_uniti e l' europa hanno preso la situazione,commento,S,RD,"('red', 3, 1)",red,ma l' europa non si chiede e non vuole sapere perché noi dell' ex jugoslavia facciamo quello che non è permesso di_fare e come vivevamo prima_che gli stati_uniti e l' europa hanno preso la situazione,red,commento,False,0,False,,,,,,
4462,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,non_so perché ero l' amico del diavolo,giustificazione,S,RD,"('red', 4, 1)",red,non_so perché ero l' amico del diavolo,red,giustificazione,False,0,False,,,,,,
4463,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,non_lo_so perché ero compagno del diavolo,giustificazione,S,RD,"('red', 4, 1)",red,non_lo_so perché ero compagno del diavolo,red,giustificazione,False,0,False,,,,,,
4464,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,i detenuti in_carcere sono tanti malissimo senza_lavoro senza niente speriamo di_uscire più_presto dai 4 muri solo per i nostri figli la ringrazio tanto,commento,S,RD,"('red', 3, 1)",red,i detenuti in_carcere sono tanti malissimo senza_lavoro senza niente speriamo di_uscire più_presto dai 4 muri solo per i nostri figli la ringrazio tanto,red,commento,red,giustificazione,False,,,,,,
4465,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_carcere ero un' altra_persona . una_persona . ( perché la libertà è una_cosa rara che non_puoi comprare ),generalizzazione,S,RD,"('red', 3, 1)",red,prima_di_entrare in_carcere ero un' altra_persona . una_persona . ( perché la libertà è una_cosa rara che non_puoi comprare ),red,generalizzazione,False,0,False,,,,,,
4466,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,come ammalato perché ero condannato,giustificazione,S,RD,"('red', 4, 1)",red,come ammalato perché ero condannato,red,giustificazione,False,0,False,,,,,,
4467,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una testa dura,giudizio,S,RD,"('red', 3, 1)",red,una testa dura,red,giudizio,False,0,False,,,,,,
4468,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,normale,giudizio,S,RD,"('red', 3, 1)",red,normale,red,giudizio,False,0,False,,,,,,
4469,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona in_qualche_modo e alcune_volte meglio non essere libero dalle persone che sono con mentalità vecchia,commento,S,RD,"('red', 3, 1)",red,una_persona in_qualche_modo e alcune_volte meglio non essere libero dalle persone che sono con mentalità vecchia,red,commento,False,0,False,,,,,,
4470,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero in buone condizioni,giudizio,S,RD,"('red', 3, 1)",red,ero in buone condizioni,red,giudizio,True,1,False,,,,,,
4471,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"ero_una_persona lavoratrice , avevo_la_mia casa e una famiglia che oggi non esistono più ; devo ricominciare daccapo .",descrizione,S,RD,"('green', 0, 1)",green,"ero_una_persona lavoratrice , avevo_la_mia casa e una famiglia che oggi non esistono più ; devo ricominciare daccapo .",green,descrizione,False,0,False,,,,,,
4472,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"una spazzatura , non_pensavo a tutto_ciò in_cui penso qua_dentro , sono egoista con_miei_figli e i miei",giudizio,S,RD,"('red', 3, 1)",red,"una spazzatura , non_pensavo a tutto_ciò in_cui penso qua_dentro , sono egoista con_miei_figli e i miei",red,giudizio,False,0,False,,,,,,
4473,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"genitori , solo penso a me perché penso_che la marijuana mi faccia dimenticare tutto",commento,S,RD,"('red', 3, 1)",red,"genitori , solo penso a me perché penso_che la marijuana mi faccia dimenticare tutto",red,commento,False,0,False,,,,,,
4474,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona come_quals_italiano con problemi e cercavo di migliorare la condizione di vita della_mia,confronto,S,RD,"('red', 6, 4)",red,una_persona come_quals_italiano con problemi e cercavo di migliorare la condizione di vita della_mia,red,confronto,True,1,False,,,,,,
4475,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,mi_sono_sentito come uno schifoso,opinione,S,RD,"('red', 5, 3)",red,mi_sono_sentito come uno schifoso,red,opinione,False,0,False,,,,,,
4476,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,insoddisfatto,giudizio,S,RD,"('red', 3, 1)",red,insoddisfatto,red,giudizio,False,0,False,,,,,,
4477,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,come_una_persona lavora e si prende cura della propria_famiglia,descrizione,S,RD,"('green', 0, 1)",green,come_una_persona lavora e si prende cura della propria_famiglia,green,descrizione,False,0,False,,,,,,
4478,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,i giorni più oscuri,commento,S,RD,"('red', 3, 1)",red,i giorni più oscuri,red,commento,True,1,False,,,,,,
4479,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,sono da_poco qui in_questo_paese e non_so la sua legge soffrivo perché_non ne casa ne un_entrata mensile sono_arrivato a modena per il_lavoro perché ho sentito che c' era un_lavoro senza_documenti,descrizione,S,RD,"('green', 0, 1)",green,sono da_poco qui in_questo_paese e non_so la sua legge soffrivo perché_non ne casa ne un_entrata mensile sono_arrivato a modena per il_lavoro perché ho sentito che c' era un_lavoro senza_documenti,green,descrizione,False,0,False,,,,,,
4480,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ho_avuto è la_prima_volta_che entro_in_prigione perché nel_mio_paese non_ho precedenti giudiziari,commento,S,RD,"('red', 3, 1)",red,ho_avuto è la_prima_volta_che entro_in_prigione perché nel_mio_paese non_ho precedenti giudiziari,red,commento,False,0,False,,,,,,
4481,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,mi sentirò come un essere_umano,commento,S,RD,"('red', 3, 1)",red,mi sentirò come un essere_umano,red,commento,False,0,False,,,,,,
4482,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_d_entrare_in_prigione ero_fuori ogni_giorno con una macchina nuova avevo tanti soldi .,specificazione,S,RD,"('yellow', 1, 1)",yellow,prima_d_entrare_in_prigione ero_fuori ogni_giorno con una macchina nuova avevo tanti soldi .,yellow,specificazione,True,1,False,,,,,,
4483,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,tutto andava_bene ringraziando dio e sapevo di_entrare .,previsione,S,RD,"('red', 5, 4)",red,tutto andava_bene ringraziando dio e sapevo di_entrare .,red,previsione,False,0,False,,,,,,
4484,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,andavo a trovare tutti gli amici .,generalizzazione,S,RD,"('red', 3, 1)",red,andavo a trovare tutti gli amici .,red,generalizzazione,False,0,False,,,,,,
4485,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,vivo in_questo_paese come facevo nel_paese_origine e grazie,generalizzazione,S,RD,"('red', 3, 1)",red,vivo in_questo_paese come facevo nel_paese_origine e grazie,red,generalizzazione,True,1,False,,,,,,
4486,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"felice e se c' era la mia famiglia , lo sarei di_più .",valutazione,S,RD,"('yellow', 5, 5)",yellow,"felice e se c' era la mia famiglia , lo sarei di_più .",yellow,valutazione,False,0,False,,,,,,
4487,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"mi_descrivevo prima_d' entrare in_carcere un arabo diverso dagli altri arabi fumavo , bevevo il vino , mangiavo carne di maiale , frequentavo locali notturni e commettevo i grandi peccati .",confronto,S,RD,"('red', 6, 4)",red,"mi_descrivevo prima_d' entrare in_carcere un arabo diverso dagli altri arabi fumavo , bevevo il vino , mangiavo carne di maiale , frequentavo locali notturni e commettevo i grandi peccati .",red,confronto,False,0,False,,,,,,
4488,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,contento,giudizio,S,RD,"('red', 3, 1)",red,contento,red,giudizio,False,0,False,,,,,,
4489,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_prigione lavoravo e svolgevo il_mio_lavoro come_quals_cittad che lavora ed è in completa libertà,confronto,S,RD,"('red', 6, 4)",red,prima_di_entrare in_prigione lavoravo e svolgevo il_mio_lavoro come_quals_cittad che lavora ed è in completa libertà,red,confronto,True,1,False,,,,,,
4490,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"un_uomo libero , non_rispettavo alcune regole e questo "" per sopravvivere """,giustificazione,S,RD,"('red', 4, 1)",red,"un_uomo libero , non_rispettavo alcune regole e questo "" per sopravvivere """,red,giustificazione,False,0,False,,,,,,
4491,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,persona splendida,descrizione,S,RD,"('green', 0, 1)",green,persona splendida,green,descrizione,False,0,False,,,,,,
4492,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_d_entrare in_prigione godevo della_mia completa libertà,sancire,S,RD,"('red', 1, 0)",red,prima_d_entrare in_prigione godevo della_mia completa libertà,red,sancire,True,1,False,,,,,,
4493,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,mi_sento come_tutti esseri_umani,generalizzazione,S,RD,"('red', 3, 1)",red,mi_sento come_tutti esseri_umani,red,generalizzazione,True,1,False,,,,,,
4494,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ho_avuto nel paese_origine non_avevo precedenti penale è la_prima_volta in italia che entro in_prigione,commento,S,RD,"('red', 3, 1)",red,ho_avuto nel paese_origine non_avevo precedenti penale è la_prima_volta in italia che entro in_prigione,red,commento,False,0,False,,,,,,
4495,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,sentivo meno degli altri per_mancanza_di possibilità di lavoro e di non avere il permesso di soggiorno,confronto,S,RD,"('red', 6, 4)",red,sentivo meno degli altri per_mancanza_di possibilità di lavoro e di non avere il permesso di soggiorno,red,confronto,False,0,False,,,,,,
4496,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,è uno dei più brutti giorni della_mia_vita,commento,S,RD,"('red', 3, 1)",red,è uno dei più brutti giorni della_mia_vita,red,commento,False,0,False,,,,,,
4497,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,sapevo già cosa andavo incontro .,previsione,S,RD,"('red', 5, 4)",red,sapevo già cosa andavo incontro .,red,previsione,False,0,False,,,,,,
4498,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona e lavoratrice,descrizione,S,RD,"('green', 0, 1)",green,una_persona e lavoratrice,green,descrizione,False,0,False,,,,,,
4499,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"una_persona , lavoratrice , non problematica , affettuoso , un_padre",descrizione,S,RD,"('green', 0, 1)",green,"una_persona , lavoratrice , non problematica , affettuoso , un_padre",green,descrizione,False,0,False,,,,,,
4500,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona,generalizzazione,S,RD,"('red', 3, 1)",red,una_persona,red,generalizzazione,True,1,False,,,,,,
4501,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"un_lavoratore , ho_sempre_lavorato",sancire,S,RD,"('red', 1, 0)",red,"un_lavoratore , ho_sempre_lavorato",red,sancire,False,0,False,,,,,,
4502,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"credo di avere fatto uno_sbaglio , spero di non ripeterlo più",opinione,S,RD,"('red', 5, 3)",red,"credo di avere fatto uno_sbaglio , spero di non ripeterlo più",red,opinione,True,1,False,,,,,,
4503,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,che il mondo mi cade addosso e che le mie figlie hanno molta fame,commento,S,RD,"('red', 3, 1)",red,che il mondo mi cade addosso e che le mie figlie hanno molta fame,red,commento,True,1,False,,,,,,
4504,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona ignorava la realtà della vita,descrizione,S,RD,"('green', 0, 1)",green,una_persona ignorava la realtà della vita,green,descrizione,True,1,False,,,,,,
4505,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,che sono molto allegra e tranquilla,descrizione,S,RD,"('green', 0, 1)",green,che sono molto allegra e tranquilla,green,descrizione,True,1,False,,,,,,
4506,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,era_difficile l' assistenza ero una drogata,giustificazione,S,RD,"('red', 4, 1)",red,era_difficile l' assistenza ero una drogata,red,giustificazione,False,0,False,,,,,,
4507,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,lavoravo,sancire,S,RD,"('red', 1, 0)",red,lavoravo,red,sancire,False,0,False,,,,,,
4508,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"ero_molto triste quando mi_hanno condannato per il furto del portafoglio , sette anni , sono svenuta immediatamente",descrizione,S,RD,"('green', 0, 1)",green,"ero_molto triste quando mi_hanno condannato per il furto del portafoglio , sette anni , sono svenuta immediatamente",green,descrizione,True,1,False,,,,,,
4509,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,normale,giudizio,S,RD,"('red', 3, 1)",red,normale,red,giudizio,False,0,False,,,,,,
