,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
1620,1620,1620,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non faccio uso ,non_risposta,J,Mix,"('red', 3, 1)",red,non faccio uso ,red,non_risposta,True,2,True
1621,1621,1621,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,cose buone ,giudizio,J,Mix,"('red', 3, 1)",red,cose buone ,red,giudizio,True,2,True
1622,1622,1622,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,soddisfacenti ,giudizio,J,Mix,"('red', 3, 1)",red,soddisfacenti ,red,giudizio,True,2,True
1623,1623,1623,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona con un buon sociale ,giudizio,J,Mix,"('red', 3, 1)",red,una persona con un buon sociale ,red,giudizio,True,2,True
1624,1624,1624,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche ci aiutano a capire di non dare
passaggio a dei conosciuti ",descrizione,J,Mix,"('green', 0, 1)",green,"perche ci aiutano a capire di non dare
passaggio a dei conosciuti ",green,descrizione,True,2,True
1625,1625,1625,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come tutti altri ,sancire,J,Mix,"('red', 1, 0)",red,come tutti altri ,red,sancire,True,2,True
1626,1626,1626,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,educata cordiale tranquilla e ,giudizio,J,Mix,"('red', 3, 1)",red,educata cordiale tranquilla e ,red,giudizio,True,2,True
1627,1627,1627,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,dovrebbero metterli tutti insieme ,generalizzazione,J,Mix,"('red', 3, 1)",red,dovrebbero metterli tutti insieme ,red,generalizzazione,True,2,True
1628,1628,1628,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non pensa alla sua vita giornaliera ne a quella sociale ,sancire,J,Mix,"('red', 1, 0)",red,non pensa alla sua vita giornaliera ne a quella sociale ,red,sancire,True,2,True
1629,1629,1629,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,il problema e troppo complesso ,commento,J,Mix,"('red', 3, 1)",red,il problema e troppo complesso ,red,commento,True,2,True
1630,1630,1630,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche anche se siamo chiusi e e e vive rimane sempre la speranza ,commento,J,Mix,"('red', 3, 1)",red,perche anche se siamo chiusi e e e vive rimane sempre la speranza ,red,commento,True,2,True
1631,1631,1631,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dai volontari e psicologa ,descrizione,J,Mix,"('green', 0, 1)",green,dai volontari e psicologa ,green,descrizione,True,2,True
1632,1632,1632,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche qui esiste niente e non funziona ,sancire,J,Mix,"('red', 1, 0)",red,perche qui esiste niente e non funziona ,red,sancire,True,2,True
1633,1633,1633,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,giocano tra loro e partecipato nello sporte ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,giocano tra loro e partecipato nello sporte ,yellow,specificazione,True,2,True
1634,1634,1634,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non lo so perche non le uso ,commento,J,Mix,"('red', 3, 1)",red,non lo so perche non le uso ,red,commento,True,2,True
1635,1635,1635,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,molto insoddisfatti e perche nulla e come dice loro ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,molto insoddisfatti e perche nulla e come dice loro ,yellow,valutazione,True,2,True
1636,1636,1636,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,sono detenuti come me ,descrizione,J,Mix,"('green', 0, 1)",green,sono detenuti come me ,green,descrizione,True,2,True
1637,1637,1637,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,si pul cambiare la vita dopo di che disfatto la sentenza penate ,deresponsabilizzazione,J,Mix,"('red',4,2)",red,si pul cambiare la vita dopo di che disfatto la sentenza penate ,red,deresponsabilizzazione,True,2,True
1638,1638,1638,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,no ,non_risposta,J,Mix,"('red', 3, 1)",red,no ,red,non_risposta,True,2,True
1639,1639,1639,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,scuola scorsi professionali) area educati ,giudizio,J,Mix,"('red', 3, 1)",red,scuola scorsi professionali) area educati ,red,giudizio,True,2,True
1640,1640,1640,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,True,2,True
1641,1641,1641,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non consumo ,non_risposta,J,Mix,"('red', 3, 1)",red,non consumo ,red,non_risposta,True,2,True
1642,1642,1642,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,penso che questa persona non sta bene nel cervello ,giudizio,J,Mix,"('red', 3, 1)",red,penso che questa persona non sta bene nel cervello ,red,giudizio,True,2,True
1643,1643,1643,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,sono straniera non posso a visite ,causa,J,Mix,"('red', 2, 1)",red,sono straniera non posso a visite ,red,causa,True,2,True
1644,1644,1644,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,le quality dei servizi sono pessime non ci e la carta igienica. tutto e molto sporco ,giudizio,J,Mix,"('red', 3, 1)",red,le quality dei servizi sono pessime non ci e la carta igienica. tutto e molto sporco ,red,giudizio,True,2,True
1645,1645,1645,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunato ,giudizio,J,Mix,"('red', 3, 1)",red,fortunato ,red,giudizio,True,2,True
1646,1646,1646,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,il trattamento rieducativo ila pena ,sancire,J,Mix,"('red', 1, 0)",red,il trattamento rieducativo ila pena ,red,sancire,True,2,True
1647,1647,1647,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,rievocare gli stranieri a convincere con la nostra cultura ,sancire,J,Mix,"('red', 1, 0)",red,rievocare gli stranieri a convincere con la nostra cultura ,red,sancire,True,2,True
1648,1648,1648,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho conosciuto le sopport reduci da alcuni peter ,giustificazione,J,Mix,"('red', 4, 1)",red,ho conosciuto le sopport reduci da alcuni peter ,red,giustificazione,True,2,True
1649,1649,1649,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non mi interessa ,giudizio,J,Mix,"('red', 3, 1)",red,non mi interessa ,red,giudizio,True,2,True
1650,1650,1650,Come ti descriveresti prima di entrare in carcere?,Descrizione,manca ancora un adeguata qualificazione professionale del ruolo e sulle effettiva gestione della popolazione straniera detenuta e ,descrizione,J,Mix,"('green', 0, 1)",green,manca ancora un adeguata qualificazione professionale del ruolo e sulle effettiva gestione della popolazione straniera detenuta e ,green,descrizione,True,2,True
1651,1651,1651,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona molta altra gente ,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona molta altra gente ,red,generalizzazione,True,2,True
1652,1652,1652,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,fortunato ,giudizio,J,Mix,"('red', 3, 1)",red,fortunato ,red,giudizio,True,2,True
1653,1653,1653,Come ti descriveresti prima di entrare in carcere?,Descrizione,piccolo cacciatore ,giudizio,J,Mix,"('red', 3, 1)",red,piccolo cacciatore ,red,giudizio,True,2,True
1654,1654,1654,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,ci e comunicazione ,descrizione,J,Mix,"('green', 0, 1)",green,ci e comunicazione ,green,descrizione,True,2,True
1655,1655,1655,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"le considero efficaci perche quello che ho
chiesto riferito a loro mi e stato sempre
approvato e mietono state di grande aiuto e ",descrizione,J,Mix,"('green', 0, 1)",green,"le considero efficaci perche quello che ho
chiesto riferito a loro mi e stato sempre
approvato e mietono state di grande aiuto e ",green,descrizione,True,2,True
1656,1656,1656,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,e e e e 093 tutti e due contano i giorni con sofferenza quanto tempo stanno lontano dalla loro casa ,giudizio,J,Mix,"('red', 3, 1)",red,e e e e 093 tutti e due contano i giorni con sofferenza quanto tempo stanno lontano dalla loro casa ,red,giudizio,True,2,True
1657,1657,1657,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"la possibilita del tratte rieducativo
Š poco efficace e la
ragione della mia scelta e le esperienza
che ho avuto nella mia vita ",giustificazione,J,Mix,"('red', 4, 1)",red,"la possibilita del tratte rieducativo
Š poco efficace e la
ragione della mia scelta e le esperienza
che ho avuto nella mia vita ",red,giustificazione,True,2,True
1658,1658,1658,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,nervosa ,giudizio,J,Mix,"('red', 3, 1)",red,nervosa ,red,giudizio,True,2,True
1659,1659,1659,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,danno una possibilita nella vita nuova ,deresponsabilizzazione,J,Mix,"('red',4,2)",red,danno una possibilita nella vita nuova ,red,deresponsabilizzazione,True,2,True
1660,1660,1660,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,e una cosa che non va fata ,commento,J,Mix,"('red', 3, 1)",red,e una cosa che non va fata ,red,commento,True,2,True
1661,1661,1661,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso ,non_risposta,J,Mix,"('red', 3, 1)",red,non uso ,red,non_risposta,True,2,True
1662,1662,1662,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,penso che se cio qualcuno che gli possa fare capire che sta sbagliando e questo lo farà soffrire troppo e penso che solo dio può fare camminare per la strada giusta ,commento,J,Mix,"('red', 3, 1)",red,penso che se cio qualcuno che gli possa fare capire che sta sbagliando e questo lo farà soffrire troppo e penso che solo dio può fare camminare per la strada giusta ,red,commento,True,2,True
1663,1663,1663,Come ti descriveresti prima di entrare in carcere?,Descrizione,avevo lasciato la mia famiglia ed ero venuto qui per poter trovare un modo di portare la mia bambina in italia per trarla perche aveva un tutore ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,avevo lasciato la mia famiglia ed ero venuto qui per poter trovare un modo di portare la mia bambina in italia per trarla perche aveva un tutore ,yellow,valutazione,True,2,True
1664,1664,1664,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche manca il minimo necessario ,descrizione,J,Mix,"('green', 0, 1)",green,perche manca il minimo necessario ,green,descrizione,True,2,True
1665,1665,1665,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non sono piazzista ma ognuna di noi ha la maniera di vita ,commento,J,Mix,"('red', 3, 1)",red,non sono piazzista ma ognuna di noi ha la maniera di vita ,red,commento,True,2,True
1666,1666,1666,Come descriverebbe una persona che “gode di salute”?,Descrizione,persona con benessere psicofisico ,giudizio,J,Mix,"('red', 3, 1)",red,persona con benessere psicofisico ,red,giudizio,True,2,True
1667,1667,1667,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,le visite improvvisamente dei direttori ,giudizio,J,Mix,"('red', 3, 1)",red,le visite improvvisamente dei direttori ,red,giudizio,True,2,True
1668,1668,1668,Come ti descriveresti prima di entrare in carcere?,Descrizione,senza pensare alle persone come la famiglia che sono loro che fanno la defezione e che soffrono ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,senza pensare alle persone come la famiglia che sono loro che fanno la defezione e che soffrono ,yellow,specificazione,True,2,True
1669,1669,1669,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,presa in carico socio psicologia ,sancire,J,Mix,"('red', 1, 0)",red,presa in carico socio psicologia ,red,sancire,True,2,True
1670,1670,1670,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non consumo ,non_risposta,J,Mix,"('red', 3, 1)",red,non consumo ,red,non_risposta,True,2,True
1671,1671,1671,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non le conosco ,non_risposta,J,Mix,"('red', 3, 1)",red,non le conosco ,red,non_risposta,True,2,True
1672,1672,1672,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,io lo descrivere come uguale a me ma sfortunatamente in realta non e così perche i detenuti italiano escono con permessi le viene data la possibilità di lavorare invece noi stranieri ci troviamo in una situazione diversa ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,io lo descrivere come uguale a me ma sfortunatamente in realta non e così perche i detenuti italiano escono con permessi le viene data la possibilità di lavorare invece noi stranieri ci troviamo in una situazione diversa ,yellow,valutazione,True,2,True
1673,1673,1673,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,scambio di pareri comunicazione culturale religiosa o anche di cose frivole dialogo tra le diverse lingue italiano spagnola inglese africano ecc ,descrizione,J,Mix,"('green', 0, 1)",green,scambio di pareri comunicazione culturale religiosa o anche di cose frivole dialogo tra le diverse lingue italiano spagnola inglese africano ecc ,green,descrizione,True,2,True
1674,1674,1674,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,True,2,True
1675,1675,1675,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso questi ,non_risposta,J,Mix,"('red', 3, 1)",red,non uso questi ,red,non_risposta,True,2,True
1676,1676,1676,Come ti descriveresti prima di entrare in carcere?,Descrizione,non me lo ero mai immaginato prima che un giorno mi sarei trovata in carcere e ,giustificazione,J,Mix,"('red', 4, 1)",red,non me lo ero mai immaginato prima che un giorno mi sarei trovata in carcere e ,red,giustificazione,True,2,True
1677,1677,1677,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho fatto richiesta ,descrizione,J,Mix,"('green', 0, 1)",green,ho fatto richiesta ,green,descrizione,True,2,True
1678,1678,1678,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,speranza in pi per inserimento sociale ,previsione,J,Mix,"('red', 5, 4)",red,speranza in pi per inserimento sociale ,red,previsione,True,2,True
1679,1679,1679,Come descriverebbe una persona che “gode di salute”?,Descrizione,si vede dall'aspetto fisico e da un buon equilibri psicologici ,sancire,J,Mix,"('red', 1, 0)",red,si vede dall'aspetto fisico e da un buon equilibri psicologici ,red,sancire,True,2,True
1680,1680,1680,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,facendo delle feste con la musica ,descrizione,J,Mix,"('green', 0, 1)",green,facendo delle feste con la musica ,green,descrizione,True,2,True
1681,1681,1681,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,cella da due persone ,giudizio,J,Mix,"('red', 3, 1)",red,cella da due persone ,red,giudizio,True,2,True
1682,1682,1682,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,che sono una detenuta modello e un si un mai lamento d me mi sono comporta temp bene e ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,che sono una detenuta modello e un si un mai lamento d me mi sono comporta temp bene e ,yellow,valutazione,True,2,True
1683,1683,1683,Come descriverebbe una persona che “gode di salute”?,Descrizione,no antologie rilevanti o no antologie croniche ,sancire,J,Mix,"('red', 1, 0)",red,no antologie rilevanti o no antologie croniche ,red,sancire,True,2,True
1684,1684,1684,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,mi guardo in modo bruto ,commento,J,Mix,"('red', 3, 1)",red,mi guardo in modo bruto ,red,commento,True,2,True
1685,1685,1685,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,la selezione nelle sezioni poiche ci sono stranieri che sono veramente educati eccitera ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,la selezione nelle sezioni poiche ci sono stranieri che sono veramente educati eccitera ,yellow,valutazione,True,2,True
1686,1686,1686,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,il corsi ,sancire,J,Mix,"('red', 1, 0)",red,il corsi ,red,sancire,True,2,True
1687,1687,1687,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non so ,giustificazione,J,Mix,"('red', 4, 1)",red,non so ,red,giustificazione,True,2,True
1688,1688,1688,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,che ci sono i peter che conosco che lo fanno e ,descrizione,J,Mix,"('green', 0, 1)",green,che ci sono i peter che conosco che lo fanno e ,green,descrizione,True,2,True
1689,1689,1689,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nulla da dichiarare ,sancire,J,Mix,"('red', 1, 0)",red,nulla da dichiarare ,red,sancire,True,2,True
1690,1690,1690,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,io descriverebbe come un ombra di me stesso ,opinione,J,Mix,"('red', 5, 3)",red,io descriverebbe come un ombra di me stesso ,red,opinione,True,2,True
1691,1691,1691,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non lo so ,giustificazione,J,Mix,"('red', 4, 1)",red,non lo so ,red,giustificazione,True,2,True
1692,1692,1692,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,condizione sociale ,sancire,J,Mix,"('red', 1, 0)",red,condizione sociale ,red,sancire,True,2,True
1693,1693,1693,Come ti descriveresti prima di entrare in carcere?,Descrizione,"per motivi apparentemente numerici spesso i corsi sarebbero utili e 
formativi ",descrizione,J,Mix,"('green', 0, 1)",green,"per motivi apparentemente numerici spesso i corsi sarebbero utili e 
formativi ",green,descrizione,True,2,True
1694,1694,1694,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,mi sento offeso ,commento,J,Mix,"('red', 3, 1)",red,mi sento offeso ,red,commento,True,2,True
1695,1695,1695,Come descriverebbe una persona che “gode di salute”?,Descrizione,vive il quotidiano con normalit ,giudizio,J,Mix,"('red', 3, 1)",red,vive il quotidiano con normalit ,red,giudizio,True,2,True
1696,1696,1696,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,questo e a favore del detenuto ,giudizio,J,Mix,"('red', 3, 1)",red,questo e a favore del detenuto ,red,giudizio,True,2,True
1697,1697,1697,Come ti descriveresti prima di entrare in carcere?,Descrizione,una persona per bene ,descrizione,J,Mix,"('green', 0, 1)",green,una persona per bene ,green,descrizione,True,2,True
1698,1698,1698,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,e quindi il condivide una pena accanto ad uno straniero col rispetto totale ,giudizio,J,Mix,"('red', 3, 1)",red,e quindi il condivide una pena accanto ad uno straniero col rispetto totale ,red,giudizio,True,2,True
1699,1699,1699,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non mi ,non_risposta,J,Mix,"('red', 3, 1)",red,non mi ,red,non_risposta,True,2,True
1700,1700,1700,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,una cosa sbagliata mi sentivo una merda ,giudizio,J,Mix,"('red', 3, 1)",red,una cosa sbagliata mi sentivo una merda ,red,giudizio,True,2,True
1701,1701,1701,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"assistente sociale insegnante 
educatore dottore o medico ",descrizione,J,Mix,"('green', 0, 1)",green,"assistente sociale insegnante 
educatore dottore o medico ",green,descrizione,True,2,True
1702,1702,1702,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,per esempio la mancanza di casa e lavoro fisso ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,per esempio la mancanza di casa e lavoro fisso ,yellow,specificazione,True,2,True
1703,1703,1703,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,pia sorrisi tra noi ,giudizio,J,Mix,"('red', 3, 1)",red,pia sorrisi tra noi ,red,giudizio,True,2,True
1704,1704,1704,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche non esiste sempre ,sancire,J,Mix,"('red', 1, 0)",red,perche non esiste sempre ,red,sancire,True,2,True
1705,1705,1705,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,continuita e personalizzazione del rapporto col detenuto collegamento fra i vari operatori e ,descrizione,J,Mix,"('green', 0, 1)",green,continuita e personalizzazione del rapporto col detenuto collegamento fra i vari operatori e ,green,descrizione,True,2,True
1706,1706,1706,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,avere piu colloqui con gli operatori ,giudizio,J,Mix,"('red', 3, 1)",red,avere piu colloqui con gli operatori ,red,giudizio,True,2,True
1707,1707,1707,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,lo so perche ho delle personali e dagli educo ,descrizione,J,Mix,"('green', 0, 1)",green,lo so perche ho delle personali e dagli educo ,green,descrizione,True,2,True
1708,1708,1708,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,dovra conoscermi per giudicasti ,commento,J,Mix,"('red', 3, 1)",red,dovra conoscermi per giudicasti ,red,commento,True,2,True
1709,1709,1709,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,esistono scarsi rapporti con i medici di sezione per poter meglio comprendere le richieste di consulente e ,descrizione,J,Mix,"('green', 0, 1)",green,esistono scarsi rapporti con i medici di sezione per poter meglio comprendere le richieste di consulente e ,green,descrizione,True,2,True
1710,1710,1710,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,penso normale ,opinione,J,Mix,"('red', 5, 3)",red,penso normale ,red,opinione,True,2,True
1711,1711,1711,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,non la descrivi ,non_risposta,J,Mix,"('red', 3, 1)",red,non la descrivi ,red,non_risposta,True,2,True
1712,1712,1712,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,i rapporti che si sono ed il modo come vengono trattato ,descrizione,J,Mix,"('green', 0, 1)",green,i rapporti che si sono ed il modo come vengono trattato ,green,descrizione,True,2,True
1713,1713,1713,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,la mia opinione e quella che ho scritto canon ho altri motivi ,non_risposta,J,Mix,"('red', 3, 1)",red,la mia opinione e quella che ho scritto canon ho altri motivi ,red,non_risposta,True,2,True
1714,1714,1714,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,gli incontri con le amministrazione penitenziaria sono spesso frettolosi si trattano argomenti importanti e di immediata necessitai ma spesso si sperdono di vista gli obiettivi manca la chiara indicazione di una figura deferente e ,descrizione,J,Mix,"('green', 0, 1)",green,gli incontri con le amministrazione penitenziaria sono spesso frettolosi si trattano argomenti importanti e di immediata necessitai ma spesso si sperdono di vista gli obiettivi manca la chiara indicazione di una figura deferente e ,green,descrizione,True,2,True
1715,1715,1715,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,per mezzo degli assista volontari ,descrizione,J,Mix,"('green', 0, 1)",green,per mezzo degli assista volontari ,green,descrizione,True,2,True
