,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
4250,4250,4250,Come ti descriverai una volta uscito dal carcere?,Descrizione,non mi sento in grado di rispondere la domanda ,non_risposta,J,Mix,"('red', 3, 1)",red,non mi sento in grado di rispondere la domanda ,red,non_risposta,True,1,False
4251,4251,4251,Come ti descriverai una volta uscito dal carcere?,Descrizione,spero di trovare lavoro ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,spero di trovare lavoro ,red,dichiarazione_intenti,False,0,False
4252,4252,4252,Come ti descriveresti prima di entrare in carcere?,Descrizione,migliore e pia onesto e ingenuo e credevo nella italia ,giudizio,J,Mix,"('red', 3, 1)",red,migliore e pia onesto e ingenuo e credevo nella italia ,red,giudizio,False,0,False
4253,4253,4253,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,il lavoro ,giudizio,J,Mix,"('red', 3, 1)",red,il lavoro ,red,giudizio,False,0,False
4254,4254,4254,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"vedo che vanno d'accordo, non hanno problemi di confidenza ",descrizione,J,Mix,"('green', 0, 1)",green,"vedo che vanno d'accordo, non hanno problemi di confidenza ",green,descrizione,False,0,False
4255,4255,4255,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"e se per caso rinviene data rimango
macchiata dal mio reato per sempre ",previsione,J,Mix,"('red', 5, 4)",red,"e se per caso rinviene data rimango
macchiata dal mio reato per sempre ",red,previsione,False,0,False
4256,4256,4256,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,una cosa ,non_risposta,J,Mix,"('red', 3, 1)",red,una cosa ,red,non_risposta,False,0,False
4257,4257,4257,Come descriverebbe una persona che “gode di salute”?,Descrizione,persona attenta e scrupolosa sia in alimentazione che in attivita sportive ,giudizio,J,Mix,"('red', 3, 1)",red,persona attenta e scrupolosa sia in alimentazione che in attivita sportive ,red,giudizio,False,0,False
4258,4258,4258,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"psicologo educatrici, assista sociale tra gli amici altri detengo assista sociale e ",descrizione,J,Mix,"('green', 0, 1)",green,"psicologo educatrici, assista sociale tra gli amici altri detengo assista sociale e ",green,descrizione,False,0,False
4259,4259,4259,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,sono stato dal mio come ,descrizione,J,Mix,"('green', 0, 1)",green,sono stato dal mio come ,green,descrizione,False,0,False
4260,4260,4260,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come maschio spero che mi descrive se femmina che sono bello o africano caldo ,opinione,J,Mix,"('red', 5, 3)",red,come maschio spero che mi descrive se femmina che sono bello o africano caldo ,red,opinione,False,0,False
4261,4261,4261,Come descriverebbe una persona che “gode di salute”?,Descrizione,sana e non sofferente ,giudizio,J,Mix,"('red', 3, 1)",red,sana e non sofferente ,red,giudizio,False,0,False
4262,4262,4262,Come ti descriveresti prima di entrare in carcere?,Descrizione,"si sono attuati incontri per informare i docente su diversi aspetti delle 
problematiche presenti all interno della struttura carceraria e ",descrizione,J,Mix,"('green', 0, 1)",green,"si sono attuati incontri per informare i docente su diversi aspetti delle 
problematiche presenti all interno della struttura carceraria e ",green,descrizione,False,0,False
4263,4263,4263,Come ti descriveresti prima di entrare in carcere?,Descrizione,mancano occasioni frequenti di informazione e informazione specifica per i medici penitenziari organizzate dal ministero e ,descrizione,J,Mix,"('green', 0, 1)",green,mancano occasioni frequenti di informazione e informazione specifica per i medici penitenziari organizzate dal ministero e ,green,descrizione,False,0,False
4264,4264,4264,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,strada facendo ,generalizzazione,J,Mix,"('red', 3, 1)",red,strada facendo ,red,generalizzazione,False,0,False
4265,4265,4265,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,che il soggetto detenuto deve recedere al fine di una sua rieducazione ,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,che il soggetto detenuto deve recedere al fine di una sua rieducazione ,yellow,prescrizione,False,0,False
4266,4266,4266,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona libera serena e in pace se stessa ,giudizio,J,Mix,"('red', 3, 1)",red,una persona libera serena e in pace se stessa ,red,giudizio,False,0,False
4267,4267,4267,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,normale ,giudizio,J,Mix,"('red', 3, 1)",red,normale ,red,giudizio,False,0,False
4268,4268,4268,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,noioso e con tanti problemi ,giudizio,J,Mix,"('red', 3, 1)",red,noioso e con tanti problemi ,red,giudizio,False,0,False
4269,4269,4269,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,e come sopra e i detenuti stranieri non possono accedere a benefici se non vi sono le condizioni di cui sopra ,commento,J,Mix,"('red', 3, 1)",red,e come sopra e i detenuti stranieri non possono accedere a benefici se non vi sono le condizioni di cui sopra ,red,commento,False,0,False
4270,4270,4270,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,il trattate rieducativo e ottimo e buono ,giudizio,J,Mix,"('red', 3, 1)",red,il trattate rieducativo e ottimo e buono ,red,giudizio,False,0,False
4271,4271,4271,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,parte naturalmente odi polizia penitenziaria) ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,parte naturalmente odi polizia penitenziaria) ,yellow,specificazione,False,0,False
4272,4272,4272,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi sentir come un essere umano ,commento,J,Mix,"('red', 3, 1)",red,mi sentir come un essere umano ,red,commento,False,0,False
4273,4273,4273,Come descriverebbe una persona che “gode di salute”?,Descrizione,persone piene di vita e non malate ,giudizio,J,Mix,"('red', 3, 1)",red,persone piene di vita e non malate ,red,giudizio,False,0,False
4274,4274,4274,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non c e differenza persone essenziali ,sancire,J,Mix,"('red', 1, 0)",red,non c e differenza persone essenziali ,red,sancire,False,0,False
4275,4275,4275,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,le sapevo queste domande ,non_risposta,J,Mix,"('red', 3, 1)",red,le sapevo queste domande ,red,non_risposta,False,0,False
4276,4276,4276,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,corsi di lingua ,descrizione,J,Mix,"('green', 0, 1)",green,corsi di lingua ,green,descrizione,False,0,False
4277,4277,4277,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"poiche non opero all interno delle sezioni detentive, e ",giustificazione,J,Mix,"('red', 4, 1)",red,"poiche non opero all interno delle sezioni detentive, e ",red,giustificazione,False,0,False
4278,4278,4278,Come ti descriveresti prima di entrare in carcere?,Descrizione,sono venuto con le intenzione di lavorare e ma purtroppo ho commesso vari reati che adesso sto pagando ,contrapposizione,J,Mix,"('red', 6, 4)",red,sono venuto con le intenzione di lavorare e ma purtroppo ho commesso vari reati che adesso sto pagando ,red,contrapposizione,False,0,False
4279,4279,4279,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho a l info grazie allo indicazione ,descrizione,J,Mix,"('green', 0, 1)",green,ho a l info grazie allo indicazione ,green,descrizione,False,0,False
4280,4280,4280,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,non esistono tante opportunita di trattate rieducativo fin questa prigione perche non ci e niente ,giustificazione,J,Mix,"('red', 4, 1)",red,non esistono tante opportunita di trattate rieducativo fin questa prigione perche non ci e niente ,red,giustificazione,False,0,False
4281,4281,4281,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,se questa persona era già seguita dall esterno ci si attiva e attraverso le tuff santorio e per conoscere eventuale prego tara intrapreso e se non esiste e ci si attiva sempre attraverso il sent per iniziare un prego tara e somministrando eventualmente tara meta scalare ,descrizione,J,Mix,"('green', 0, 1)",green,se questa persona era già seguita dall esterno ci si attiva e attraverso le tuff santorio e per conoscere eventuale prego tara intrapreso e se non esiste e ci si attiva sempre attraverso il sent per iniziare un prego tara e somministrando eventualmente tara meta scalare ,green,descrizione,False,0,False
4282,4282,4282,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,che per tenerli calmi gli fanno fare un pot pot come gli pare ,commento,J,Mix,"('red', 3, 1)",red,che per tenerli calmi gli fanno fare un pot pot come gli pare ,red,commento,False,0,False
4283,4283,4283,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,le celle ila cucina passeggio le docce area umanitaria ,giudizio,J,Mix,"('red', 3, 1)",red,le celle ila cucina passeggio le docce area umanitaria ,red,giudizio,False,0,False
4284,4284,4284,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,voce di corridoio e ,generalizzazione,J,Mix,"('red', 3, 1)",red,voce di corridoio e ,red,generalizzazione,True,1,False
4285,4285,4285,Come ti descriveresti prima di entrare in carcere?,Descrizione,una persona che fa una vita semplicissima che va a lavorare e torna con la moglie una persona felicissima non avra mai pensato di finire in carcere ,giustificazione,J,Mix,"('red', 4, 1)",red,una persona che fa una vita semplicissima che va a lavorare e torna con la moglie una persona felicissima non avra mai pensato di finire in carcere ,red,giustificazione,True,1,False
4286,4286,4286,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nessuna ,sancire,J,Mix,"('red', 1, 0)",red,nessuna ,red,sancire,False,0,False
4287,4287,4287,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non sono a conoscenza di iniziative ,giustificazione,J,Mix,"('red', 4, 1)",red,non sono a conoscenza di iniziative ,red,giustificazione,False,0,False
4288,4288,4288,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho gia lavorato in preg e continuo a studiare ,non_risposta,J,Mix,"('red', 3, 1)",red,ho gia lavorato in preg e continuo a studiare ,red,non_risposta,False,0,False
4289,4289,4289,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,tante volte vanno a simpatia non fanno le regole uguali per tutte (fortunatamente sono poche al comandante tante assistenti e anche agenti se complici sono umani e fanno il possibile per farci stare nel migliore dei modi ,giudizio,J,Mix,"('red', 3, 1)",red,tante volte vanno a simpatia non fanno le regole uguali per tutte (fortunatamente sono poche al comandante tante assistenti e anche agenti se complici sono umani e fanno il possibile per farci stare nel migliore dei modi ,red,giudizio,False,0,False
4290,4290,4290,Come descriverebbe una persona che “gode di salute”?,Descrizione,che non necessita ,generalizzazione,J,Mix,"('red', 3, 1)",red,che non necessita ,red,generalizzazione,False,0,False
4291,4291,4291,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,la risposte alle nostre domande arrivano molto tardi ,giudizio,J,Mix,"('red', 3, 1)",red,la risposte alle nostre domande arrivano molto tardi ,red,giudizio,True,1,False
4292,4292,4292,Come ti descriveresti prima di entrare in carcere?,Descrizione,ne tanto buona e ne tanto cattiva e perche nella mia mente ci era sempre la mia famiglia e ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,ne tanto buona e ne tanto cattiva e perche nella mia mente ci era sempre la mia famiglia e ,yellow,valutazione,False,0,False
4293,4293,4293,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,mi descrivere come donato ,giudizio,J,Mix,"('red', 3, 1)",red,mi descrivere come donato ,red,giudizio,False,0,False
4294,4294,4294,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non mi interessa altro che il mio cullo che adesso sta soffrendo ,non_risposta,J,Mix,"('red', 3, 1)",red,non mi interessa altro che il mio cullo che adesso sta soffrendo ,red,non_risposta,False,0,False
4295,4295,4295,Come ti descriveresti prima di entrare in carcere?,Descrizione,abbandonandolo a se stesso ,implicazione,J,Mix,"('red', 9, 7)",red,abbandonandolo a se stesso ,red,implicazione,False,0,False
4296,4296,4296,Come descriverebbe una persona che “gode di salute”?,Descrizione,"equilibrata, no antologie psichiche organiche ",giudizio,J,Mix,"('red', 3, 1)",red,"equilibrata, no antologie psichiche organiche ",red,giudizio,False,0,False
4297,4297,4297,Come ti descriveresti prima di entrare in carcere?,Descrizione,uno normale ,giudizio,J,Mix,"('red', 3, 1)",red,uno normale ,red,giudizio,False,0,False
4298,4298,4298,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,la rieducazione tramite i corsi attivita culturale lavoro per tutti i detenuti ,generalizzazione,J,Mix,"('red', 3, 1)",red,la rieducazione tramite i corsi attivita culturale lavoro per tutti i detenuti ,red,generalizzazione,False,0,False
4299,4299,4299,Come ti descriveresti prima di entrare in carcere?,Descrizione,"siamo abbandonai allo 
espletamento di servizio d istituito ",conferma,J,Mix,"('red', 2, 1)",red,"siamo abbandonai allo 
espletamento di servizio d istituito ",red,conferma,False,0,False
4300,4300,4300,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,penso che la pena e troppo alta per un piccolo sbaglio come il mio ,generalizzazione,J,Mix,"('red', 3, 1)",red,penso che la pena e troppo alta per un piccolo sbaglio come il mio ,red,generalizzazione,False,0,False
4301,4301,4301,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,ho visto che trattano bene gli italiano ed essi hanno il permesso per uscire ,commento,J,Mix,"('red', 3, 1)",red,ho visto che trattano bene gli italiano ed essi hanno il permesso per uscire ,red,commento,False,0,False
4302,4302,4302,Come descriverebbe una persona che “gode di salute”?,Descrizione,sicuramente felice pieno di vita e con un carattere molto tranquillo ,giudizio,J,Mix,"('red', 3, 1)",red,sicuramente felice pieno di vita e con un carattere molto tranquillo ,red,giudizio,False,0,False
4303,4303,4303,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,uguale ,giudizio,J,Mix,"('red', 3, 1)",red,uguale ,red,giudizio,False,0,False
4304,4304,4304,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,somministrazione di metadone a scalare ,sancire,J,Mix,"('red', 1, 0)",red,somministrazione di metadone a scalare ,red,sancire,False,0,False
4305,4305,4305,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come 1 persona norma ,giudizio,J,Mix,"('red', 3, 1)",red,come 1 persona norma ,red,giudizio,False,0,False
4306,4306,4306,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"palesava campo 
socialità ogni giorno celle aperte ",giudizio,J,Mix,"('red', 3, 1)",red,"palesava campo 
socialità ogni giorno celle aperte ",red,giudizio,False,0,False
4307,4307,4307,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,causa questo del sovraffollamento della struttura penitenziaria e e ,causa,J,Mix,"('red', 2, 1)",red,causa questo del sovraffollamento della struttura penitenziaria e e ,red,causa,False,0,False
4308,4308,4308,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,non eco e la valutazione il riconoscimento dello specifico professionale e quindi delle specifiche esigenze fin particolare rispetto di questo ruolo ,sancire,J,Mix,"('red', 1, 0)",red,non eco e la valutazione il riconoscimento dello specifico professionale e quindi delle specifiche esigenze fin particolare rispetto di questo ruolo ,red,sancire,False,0,False
4309,4309,4309,Come ti descriveresti prima di entrare in carcere?,Descrizione,non lo ho mai pensato ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo ho mai pensato ,red,non_risposta,False,0,False
4310,4310,4310,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,come uno studido che si stava rovinando la vita ,sancire,J,Mix,"('red', 1, 0)",red,come uno studido che si stava rovinando la vita ,red,sancire,True,1,False
4311,4311,4311,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche in carcere imparare a commettere
altri reati da altri detenuti e e come una
scuola per prossimi detenuti ",descrizione,J,Mix,"('green', 0, 1)",green,"perche in carcere imparare a commettere
altri reati da altri detenuti e e come una
scuola per prossimi detenuti ",green,descrizione,False,0,False
4312,4312,4312,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,mandasti tutti via ,generalizzazione,J,Mix,"('red', 3, 1)",red,mandasti tutti via ,red,generalizzazione,True,1,False
4313,4313,4313,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,campo ,giudizio,J,Mix,"('red', 3, 1)",red,campo ,red,giudizio,False,0,False
4314,4314,4314,Come descriverebbe una persona che “gode di salute”?,Descrizione,molto bene ,giudizio,J,Mix,"('red', 3, 1)",red,molto bene ,red,giudizio,False,0,False
4315,4315,4315,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero molto contenta perche potevo stare con mimi figli e potevo aiutare persone che davvero ne avevano bisogno e ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,ero molto contenta perche potevo stare con mimi figli e potevo aiutare persone che davvero ne avevano bisogno e ,yellow,valutazione,False,0,False
4316,4316,4316,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,tranquilla ,giudizio,J,Mix,"('red', 3, 1)",red,tranquilla ,red,giudizio,False,0,False
4317,4317,4317,Come descriverebbe una persona che “gode di salute”?,Descrizione,stato di benessere che mentali ,giudizio,J,Mix,"('red', 3, 1)",red,stato di benessere che mentali ,red,giudizio,False,0,False
4318,4318,4318,Come ti descriveresti prima di entrare in carcere?,Descrizione,e stato per me un momento buio e non so devo fare e e soprattutto cosa dico alla mia famiglia e genitori e ,sancire,J,Mix,"('red', 1, 0)",red,e stato per me un momento buio e non so devo fare e e soprattutto cosa dico alla mia famiglia e genitori e ,red,sancire,False,0,False
4319,4319,4319,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona ha una buona quality della vita da un punto di vista sia fisico che psichico ,sancire,J,Mix,"('red', 1, 0)",red,una persona ha una buona quality della vita da un punto di vista sia fisico che psichico ,red,sancire,False,0,False
4320,4320,4320,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,dal rispetto ,descrizione,J,Mix,"('green', 0, 1)",green,dal rispetto ,green,descrizione,False,0,False
4321,4321,4321,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,la persona che ha commesso il reato come quello che mi e stato imputato e una persona analfabeta ,giudizio,J,Mix,"('red', 3, 1)",red,la persona che ha commesso il reato come quello che mi e stato imputato e una persona analfabeta ,red,giudizio,False,0,False
4322,4322,4322,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,sovraffollamento ,sancire,J,Mix,"('red', 1, 0)",red,sovraffollamento ,red,sancire,False,0,False
4323,4323,4323,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,non ho l info ,sancire,J,Mix,"('red', 1, 0)",red,non ho l info ,red,sancire,False,0,False
4324,4324,4324,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,le attivita creative di gruppo ,descrizione,J,Mix,"('green', 0, 1)",green,le attivita creative di gruppo ,green,descrizione,False,0,False
4325,4325,4325,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,per me questa persona e una stupida ,giudizio,J,Mix,"('red', 3, 1)",red,per me questa persona e una stupida ,red,giudizio,False,0,False
4326,4326,4326,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non so ,giustificazione,J,Mix,"('red', 4, 1)",red,non so ,red,giustificazione,False,0,False
4327,4327,4327,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,seguine un gruppo di dea tossici già servizio dall esterno ospedalieri per metadone ,commento,J,Mix,"('red', 3, 1)",red,seguine un gruppo di dea tossici già servizio dall esterno ospedalieri per metadone ,red,commento,False,0,False
4328,4328,4328,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non ho idea e ,giustificazione,J,Mix,"('red', 4, 1)",red,non ho idea e ,red,giustificazione,False,0,False
4329,4329,4329,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non ce ne e ,sancire,J,Mix,"('red', 1, 0)",red,non ce ne e ,red,sancire,False,0,False
4330,4330,4330,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,non e prevista una informazione particolare ,sancire,J,Mix,"('red', 1, 0)",red,non e prevista una informazione particolare ,red,sancire,False,0,False
4331,4331,4331,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,persona priva della liberta ,sancire,J,Mix,"('red', 1, 0)",red,persona priva della liberta ,red,sancire,False,0,False
4332,4332,4332,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non sono un giudice ,non_risposta,J,Mix,"('red', 3, 1)",red,non sono un giudice ,red,non_risposta,False,0,False
4333,4333,4333,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,sono poche ,descrizione,J,Mix,"('green', 0, 1)",green,sono poche ,green,descrizione,False,0,False
4334,4334,4334,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,e solo so che nulla so e ,commento,J,Mix,"('red', 3, 1)",red,e solo so che nulla so e ,red,commento,True,1,False
4335,4335,4335,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non mi interessati ,non_risposta,J,Mix,"('red', 3, 1)",red,non mi interessati ,red,non_risposta,False,0,False
4336,4336,4336,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,mi bastera vedere se effettivamente le persone condiziono gli stessi interessi e se cercano di aiutassi tra loro ,descrizione,J,Mix,"('green', 0, 1)",green,mi bastera vedere se effettivamente le persone condiziono gli stessi interessi e se cercano di aiutassi tra loro ,green,descrizione,False,0,False
4337,4337,4337,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,far parte dello integrazione senza razzismo ,generalizzazione,J,Mix,"('red', 3, 1)",red,far parte dello integrazione senza razzismo ,red,generalizzazione,False,0,False
4338,4338,4338,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",Descrizione,fare socialista come si deve avere diritto di giocare a pallone e avere le docce al dovere ,sancire,J,Mix,"('red', 1, 0)",red,fare socialista come si deve avere diritto di giocare a pallone e avere le docce al dovere ,red,sancire,False,0,False
4339,4339,4339,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,un gran criminale ,giudizio,J,Mix,"('red', 3, 1)",red,un gran criminale ,red,giudizio,False,0,False
4340,4340,4340,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non ho commenti da fare ,non_risposta,J,Mix,"('red', 3, 1)",red,non ho commenti da fare ,red,non_risposta,False,0,False
4341,4341,4341,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,non ci e nessuna cosa pia schifosi questo lavoro ,descrizione,J,Mix,"('green', 0, 1)",green,non ci e nessuna cosa pia schifosi questo lavoro ,green,descrizione,False,0,False
4342,4342,4342,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,e non voglio usare ,sancire,J,Mix,"('red', 1, 0)",red,e non voglio usare ,red,sancire,False,0,False
4343,4343,4343,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,a volte tossico ,giudizio,J,Mix,"('red', 3, 1)",red,a volte tossico ,red,giudizio,False,0,False
4344,4344,4344,Come ti descriveresti prima di entrare in carcere?,Descrizione,normale e vivevo bene con mia famiglia ,giudizio,J,Mix,"('red', 3, 1)",red,normale e vivevo bene con mia famiglia ,red,giudizio,False,0,False
4345,4345,4345,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,non lo conosco bene ,sancire,J,Mix,"('red', 1, 0)",red,non lo conosco bene ,red,sancire,False,0,False
4346,4346,4346,Come descriverebbe una persona che “gode di salute”?,Descrizione,rivela benessere fisico e benessere sociale ,sancire,J,Mix,"('red', 1, 0)",red,rivela benessere fisico e benessere sociale ,red,sancire,False,0,False
