,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
3696,3696,1638,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"Se avessi io una cardiopatia congenita mi sentirei forte e coraggioso, pronto ad affrontare qualsiasi cosa, pronto a tutto.",giudizio,J,Mix,"('red', 3, 1)",red,"Se avessi io una cardiopatia congenita mi sentirei forte e coraggioso, pronto ad affrontare qualsiasi cosa, pronto a tutto.",red,giudizio,True,2,True
3697,3697,1639,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Ottimo,",giudizio,J,Mix,"('red', 3, 1)",red,"Ottimo,",red,giudizio,True,2,True
3698,3698,1639,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"lo consiglierei a tutti,",dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,"lo consiglierei a tutti,",red,dichiarazione_intenti,True,2,True
3699,3699,1639,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"l’ho consigliato anche a una persona che sapevo che doveva passarci, con un’altra cosa, però doveva andare in quell’ospedale per esempio;",conferma,J,Mix,"('red', 2, 1)",red,"l’ho consigliato anche a una persona che sapevo che doveva passarci, con un’altra cosa, però doveva andare in quell’ospedale per esempio;",red,conferma,True,2,True
3700,3700,1639,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"io mi sono trovata benissimo, sia come ospedale, sia proprio come l’iter, proprio, le persone che ci lavorano, e loro, sono stata molto…sembravano parte di una famiglia proprio, son sempre state molto gentili,",giudizio,J,Mix,"('red', 3, 1)",red,"io mi sono trovata benissimo, sia come ospedale, sia proprio come l’iter, proprio, le persone che ci lavorano, e loro, sono stata molto…sembravano parte di una famiglia proprio, son sempre state molto gentili,",red,giudizio,True,2,True
3701,3701,1639,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"son sempre venute a vedere come stavamo, come stavo oltre al bambino come stavo io,",descrizione,J,Mix,"('green', 0, 1)",green,"son sempre venute a vedere come stavamo, come stavo oltre al bambino come stavo io,",green,descrizione,True,2,True
3702,3702,1639,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"no no, non posso dire niente, assolutamente, anzi, solo cose positive.",giudizio,J,Mix,"('red', 3, 1)",red,"no no, non posso dire niente, assolutamente, anzi, solo cose positive.",red,giudizio,True,2,True
3703,3703,1640,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"se tutto è funzionato lo descriverei in salute, sta meglio di prima ma è ancora molto "" fragile"";",contrapposizione,J,Mix,"('red', 6, 4)",red,"se tutto è funzionato lo descriverei in salute, sta meglio di prima ma è ancora molto "" fragile"";",red,contrapposizione,True,2,True
3704,3704,1640,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"mi aspetterei le ricadute del suo disturbo; difficoltà a reinserirsi; una nuova consapevolezza di appartenere alla categorie di "" ex malato mentale"" e non in senso positivo",opinione,J,Mix,"('red', 5, 3)",red,"mi aspetterei le ricadute del suo disturbo; difficoltà a reinserirsi; una nuova consapevolezza di appartenere alla categorie di "" ex malato mentale"" e non in senso positivo",red,opinione,True,2,True
3705,3705,1641,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,"Forse le stesse cose di prima,",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"Forse le stesse cose di prima,",yellow,possibilita,True,2,True
3706,3706,1641,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,"come sta andando con le sue attività, fisiche e di relazione, e quello che riguarda la nutrizione",descrizione,J,Mix,"('green', 0, 1)",green,"come sta andando con le sue attività, fisiche e di relazione, e quello che riguarda la nutrizione",green,descrizione,True,2,True
3707,3707,1642,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,Potrebbero descriverlo come un ragazzo con limitazioni fisiche che all'apparenza non si notano.,descrizione,J,Mix,"('green', 0, 1)",green,Potrebbero descriverlo come un ragazzo con limitazioni fisiche che all'apparenza non si notano.,green,descrizione,True,2,True
3708,3708,1642,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,Per il resto è un ragazzo normale,giudizio,J,Mix,"('red', 3, 1)",red,Per il resto è un ragazzo normale,red,giudizio,True,2,True
3709,3709,1642,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,e può fare tutto quello che riescono a fare gli altri.,descrizione,J,Mix,"('green', 0, 1)",green,e può fare tutto quello che riescono a fare gli altri.,green,descrizione,True,2,True
3710,3710,1642,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,Per me penserebbe che il problema del cuore sia più grave di come in realtà è,contrapposizione,J,Mix,"('red', 6, 4)",red,Per me penserebbe che il problema del cuore sia più grave di come in realtà è,red,contrapposizione,True,2,True
3711,3711,1642,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,(esempio pensa che stia sempre male...ma solo le prime volte che glielo dici).,specificazione,J,Mix,"('yellow', 1, 1)",yellow,(esempio pensa che stia sempre male...ma solo le prime volte che glielo dici).,yellow,specificazione,True,2,True
3712,3712,1643,Come descriverebbe una violenza sessuale?,descrizione,"L’Università, l’arte, lo studio. Gli amici. Niente di tutto questo è riuscito a colmare il mio vuoto, o a lenire il dolore.",sancire,J,Mix,"('red', 1, 0)",red,"L’Università, l’arte, lo studio. Gli amici. Niente di tutto questo è riuscito a colmare il mio vuoto, o a lenire il dolore.",red,sancire,True,2,True
3713,3713,1644,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"è stata la prima volta, emozionata perchè era la prima volta che avevo dei colloqui dopo il ricovero in psichiatria (dove mi sono trovata molto bene).",giustificazione,J,Mix,"('red', 4, 1)",red,"è stata la prima volta, emozionata perchè era la prima volta che avevo dei colloqui dopo il ricovero in psichiatria (dove mi sono trovata molto bene).",red,giustificazione,True,2,True
3714,3714,1644,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,Si imparano molte cose (farmaci e informazioni inerenti alla patologia),commento,J,Mix,"('red', 3, 1)",red,Si imparano molte cose (farmaci e informazioni inerenti alla patologia),red,commento,True,2,True
3715,3715,1645,Come descriverebbe le interazioni fra Università e città?,descrizione,Padova come città pubblicizza pochi eventi culturali,commento,J,Mix,"('red', 3, 1)",red,Padova come città pubblicizza pochi eventi culturali,red,commento,True,2,True
3716,3716,1645,Come descriverebbe le interazioni fra Università e città?,descrizione,anche in relazione all'università,conferma,J,Mix,"('red', 2, 1)",red,anche in relazione all'università,red,conferma,True,2,True
3717,3717,1645,Come descriverebbe le interazioni fra Università e città?,descrizione,La città e gli studenti sono due entità separate.,sancire,J,Mix,"('red', 1, 0)",red,La città e gli studenti sono due entità separate.,red,sancire,True,2,True
3718,3718,1646,Come descriverebbe un consumatore di sostanze psicotrope?,descrizione,una persona che ha trovato nelle sostanze la risposta più facile e immediata per risolvere i propri conflitti,sancire,J,Mix,"('red', 1, 0)",red,una persona che ha trovato nelle sostanze la risposta più facile e immediata per risolvere i propri conflitti,red,sancire,True,2,True
3719,3719,1646,Come descriverebbe un consumatore di sostanze psicotrope?,descrizione,inibendo così le capacità proprie a gestire le emozioni e le relazioni.,previsione,J,Mix,"('red', 5, 4)",red,inibendo così le capacità proprie a gestire le emozioni e le relazioni.,red,previsione,True,2,True
3720,3720,1647,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,descrizione,Un intervento terapeutico-riabilitativo.,sancire,J,Mix,"('red', 1, 0)",red,Un intervento terapeutico-riabilitativo.,red,sancire,True,2,True
3721,3721,1648,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Perchè se si fanno cose che non si possono fare si rovina tutto.,implicazione,J,Mix,"('red', 9, 7)",red,Perchè se si fanno cose che non si possono fare si rovina tutto.,red,implicazione,True,2,True
3722,3722,1649,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,descrizione,"Adeguato,",giudizio,J,Mix,"('red', 3, 1)",red,"Adeguato,",red,giudizio,True,2,True
3723,3723,1649,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,descrizione,compatibilmente con le enormi difficoltà che le singole situazioni comportano. ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,compatibilmente con le enormi difficoltà che le singole situazioni comportano. ,yellow,specificazione,True,2,True
3724,3724,1650,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"comunità, gruppo appartamento, day hospital",sancire,J,Mix,"('red', 1, 0)",red,"comunità, gruppo appartamento, day hospital",red,sancire,True,2,True
3725,3725,1651,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,"poi il ricovero, un po’ di febbre il tampone positivo… i suoi polmoni sono stati distrutti dal coronavirus…è morta da sola senza l’affetto dei suoi figli che amava tanto… ",considerazione,J,Mix,"('green', 3, 5)",green,"poi il ricovero, un po’ di febbre il tampone positivo… i suoi polmoni sono stati distrutti dal coronavirus…è morta da sola senza l’affetto dei suoi figli che amava tanto… ",green,considerazione,True,2,True
3726,3726,1651,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,spero che chi ha procurato tutto questo la paghi molto cara.,commento,J,Mix,"('red', 3, 1)",red,spero che chi ha procurato tutto questo la paghi molto cara.,red,commento,True,2,True
3727,3727,1651,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,Mamma è morta stanotte.,descrizione,J,Mix,"('green', 0, 1)",green,Mamma è morta stanotte.,green,descrizione,True,2,True
3728,3728,1652,Come descriverebbe il luogo in cui abita?,descrizione,/,non_risposta,J,Mix,"('red', 3, 1)",red,/,red,non_risposta,True,2,True
3729,3729,1653,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,descrizione,"come una persona che sta soffrendo, ma a cui è stato dato l'aiuto necessario a superare il momento difficile.",contrapposizione,J,Mix,"('red', 6, 4)",red,"come una persona che sta soffrendo, ma a cui è stato dato l'aiuto necessario a superare il momento difficile.",red,contrapposizione,True,2,True
3730,3730,1654,Come descriverebbe l’iter di adozione internazionale?,descrizione,In base al fatto che le coppie si stanno sempre più allontanando dal progetto adottivo ,sancire,J,Mix,"('red', 1, 0)",red,In base al fatto che le coppie si stanno sempre più allontanando dal progetto adottivo ,red,sancire,True,2,True
3731,3731,1654,Come descriverebbe l’iter di adozione internazionale?,descrizione,"e che necessitano di avere maggiori garanzie, maggiore assistenza, un sistema di controlli migliori, un iter più semplice ma qualitativamente elevato, dei rimborsi spese e/o detrazioni maggiori, un sostegno post adottivo garantito nel tempo.",giudizio,J,Mix,"('red', 3, 1)",red,"e che necessitano di avere maggiori garanzie, maggiore assistenza, un sistema di controlli migliori, un iter più semplice ma qualitativamente elevato, dei rimborsi spese e/o detrazioni maggiori, un sostegno post adottivo garantito nel tempo.",red,giudizio,True,2,True
3732,3732,1655,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"centri sportivi, gruppi di yoga ecc.",sancire,J,Mix,"('red', 1, 0)",red,"centri sportivi, gruppi di yoga ecc.",red,sancire,True,2,True
3733,3733,1656,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,depressa e senza speranze,sancire,J,Mix,"('red', 1, 0)",red,depressa e senza speranze,red,sancire,True,2,True
3734,3734,1657,Come descriverebbe la gestione del consumo di sostanze psicotrope?,descrizione,Organizzerei dei gruppi di ascolto per persone tossicodipendenti dove si possono sentire accolte,proposta,J,Mix,"('green', 4, 5)",green,Organizzerei dei gruppi di ascolto per persone tossicodipendenti dove si possono sentire accolte,green,proposta,True,2,True
3735,3735,1657,Come descriverebbe la gestione del consumo di sostanze psicotrope?,descrizione,ascoltate e non giudicate,specificazione,J,Mix,"('yellow', 1, 1)",yellow,ascoltate e non giudicate,yellow,specificazione,True,2,True
3736,3736,1657,Come descriverebbe la gestione del consumo di sostanze psicotrope?,descrizione,Inizierei un percorso di crescita personale cercando di migliorare anche la famiglia e gli amici.,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,Inizierei un percorso di crescita personale cercando di migliorare anche la famiglia e gli amici.,red,dichiarazione_intenti,True,2,True
3737,3737,1658,Come descriverebbe una persona detenuta?,descrizione,"Inanzi tutto ritengo che tornare a spacciare sia una delle cose che non rifarò, mi cercherò un lavoro o andrò avanti con gli studi e cercherò di migliorare me stesso.",anticipazione,J,Mix,"('green', 8, 10)",green,"Inanzi tutto ritengo che tornare a spacciare sia una delle cose che non rifarò, mi cercherò un lavoro o andrò avanti con gli studi e cercherò di migliorare me stesso.",green,anticipazione,True,2,True
3738,3738,1659,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,la mia compagna come una persona che sta giù e che ha bisogno di affetto e,giudizio,J,Mix,"('red', 3, 1)",red,la mia compagna come una persona che sta giù e che ha bisogno di affetto e,red,giudizio,True,2,True
3739,3739,1659,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,non come gli altri che se ne sono fregati,commento,J,Mix,"('red', 3, 1)",red,non come gli altri che se ne sono fregati,red,commento,True,2,True
3740,3740,1660,Come descriverebbe la gestione di un “malato di AIDS”?,descrizione,In modo eccellente ,giudizio,J,Mix,"('red', 3, 1)",red,In modo eccellente ,red,giudizio,True,2,True
3741,3741,1660,Come descriverebbe la gestione di un “malato di AIDS”?,descrizione,l'ospedale di Padova è uno dei migliori che abbia trovato posso fare un confronto con l'ospedale di Vicenza è tutta un'altra cosa un modo di lavorare completamente diverso.,valutazione,J,Mix,"('yellow', 5, 5)",yellow,l'ospedale di Padova è uno dei migliori che abbia trovato posso fare un confronto con l'ospedale di Vicenza è tutta un'altra cosa un modo di lavorare completamente diverso.,yellow,valutazione,True,2,True
3742,3742,1661,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,"La gestisci in modalità ""non mi sento bene""",sancire,J,Mix,"('red', 1, 0)",red,"La gestisci in modalità ""non mi sento bene""",red,sancire,True,2,True
3743,3743,1661,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,"e allora mi concentro sul problema principale,",implicazione,J,Mix,"('red', 9, 7)",red,"e allora mi concentro sul problema principale,",red,implicazione,True,2,True
3744,3744,1661,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,l'improvviso stato fisico che si presenta.,specificazione,J,Mix,"('yellow', 1, 1)",yellow,l'improvviso stato fisico che si presenta.,yellow,specificazione,True,2,True
3745,3745,1662,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Di stare bene.,generalizzazione,J,Mix,"('red', 3, 1)",red,Di stare bene.,red,generalizzazione,True,2,True
3746,3746,1663,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"Forse forse, se fossi un genitore di un ragazzo, di una ragazza con una cardiopatia congenita mi comporterei esattamente come purtroppo si comportano gli altri, nel senso che sarei apprensivo, sarei “occhio qui, occhio là, mi raccomando, fai attenzione, non sforzarti, cerca di stare attento, non…”, sbagliando, probabilmente. Se invece fossi io genitore che ho una cardiopatia e mio figlio avesse una cardiopatia probabilmente sarei un po’ più di manica larga, nel senso che ok, io sono malato, però ho visto che nella mia vita sono riuscita a fare tot cose, cerchiamo di non tagliargli le ali prima dell’ora; però appunto, avendo, cioè essendo genitore malato, dunque avendo passato già la strada.",confronto,J,Mix,"('red', 6, 4)",red,"Forse forse, se fossi un genitore di un ragazzo, di una ragazza con una cardiopatia congenita mi comporterei esattamente come purtroppo si comportano gli altri, nel senso che sarei apprensivo, sarei “occhio qui, occhio là, mi raccomando, fai attenzione, non sforzarti, cerca di stare attento, non…”, sbagliando, probabilmente. Se invece fossi io genitore che ho una cardiopatia e mio figlio avesse una cardiopatia probabilmente sarei un po’ più di manica larga, nel senso che ok, io sono malato, però ho visto che nella mia vita sono riuscita a fare tot cose, cerchiamo di non tagliargli le ali prima dell’ora; però appunto, avendo, cioè essendo genitore malato, dunque avendo passato già la strada.",red,confronto,True,2,True
3747,3747,1664,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,descrizione,"Ad ogni modo è importante che al bambino venga consegnato un cartoncino con indicazione della ricompensa guadagnata, in modo da dargli subito qualcosa di concreto che gli indichi il premio guadagnato",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"Ad ogni modo è importante che al bambino venga consegnato un cartoncino con indicazione della ricompensa guadagnata, in modo da dargli subito qualcosa di concreto che gli indichi il premio guadagnato",yellow,prescrizione,True,2,True
3748,3748,1664,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,descrizione,"Il bambino con ADHD spesso ha una tale difficoltà a guadagnarsi delle ricompense, che, una volta avuta a disposizione una certa quantità di punti premio, avrà una notevole motivazione a non perderli.",previsione,J,Mix,"('red', 5, 4)",red,"Il bambino con ADHD spesso ha una tale difficoltà a guadagnarsi delle ricompense, che, una volta avuta a disposizione una certa quantità di punti premio, avrà una notevole motivazione a non perderli.",red,previsione,True,2,True
3749,3749,1664,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,descrizione,Naturalmente si dovrà fare in modo di concedere al bambino un numero di punti sufficiente perché alla fine dell'orario scolastico gli rimanga qualcosa.,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,Naturalmente si dovrà fare in modo di concedere al bambino un numero di punti sufficiente perché alla fine dell'orario scolastico gli rimanga qualcosa.,yellow,prescrizione,True,2,True
3750,3750,1664,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,descrizione,"Qualora i punti siano troppo pochi per accedere a una ricompensa in giornata, potrà metterli da parte per avere una ricompensa maggiore il giorno dopo. ",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"Qualora i punti siano troppo pochi per accedere a una ricompensa in giornata, potrà metterli da parte per avere una ricompensa maggiore il giorno dopo. ",yellow,possibilita,True,2,True
3751,3751,1665,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Nel mio caso la fortuna è stato di capitare su persone fantastiche, ovvero tutto lo staff della cardiologia e cardio-chirurgia di Padova, dalla segretaria al Prof. Stellin.",giudizio,J,Mix,"('red', 3, 1)",red,"Nel mio caso la fortuna è stato di capitare su persone fantastiche, ovvero tutto lo staff della cardiologia e cardio-chirurgia di Padova, dalla segretaria al Prof. Stellin.",red,giudizio,True,2,True
3752,3752,1666,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Beh, essendo, trovandomi appunto in Italia e a Padova, dove c’è un grande centro cardiaco, mi descriverei come una persona fortunata, perché se penso…se fossi nato in Bangladesh, per esempio, non avrei potuto avere questo tipo di supporto medico, ospedaliero, ecc. ecc., o anche se fossi nato in un'altra epoca: per esempio se fossi nato nel 1800 probabilmente non potrei essere stato più qui.",generalizzazione,J,Mix,"('red', 3, 1)",red,"Beh, essendo, trovandomi appunto in Italia e a Padova, dove c’è un grande centro cardiaco, mi descriverei come una persona fortunata, perché se penso…se fossi nato in Bangladesh, per esempio, non avrei potuto avere questo tipo di supporto medico, ospedaliero, ecc. ecc., o anche se fossi nato in un'altra epoca: per esempio se fossi nato nel 1800 probabilmente non potrei essere stato più qui.",red,generalizzazione,True,2,True
3753,3753,1667,Come descriverebbe il modo in cui una persona che si laurea in psicologia acquisisce competenze?,descrizione,"quelli che sono i punti di forza sono anche i punti di debolezza,",sancire,J,Mix,"('red', 1, 0)",red,"quelli che sono i punti di forza sono anche i punti di debolezza,",red,sancire,True,2,True
3754,3754,1667,Come descriverebbe il modo in cui una persona che si laurea in psicologia acquisisce competenze?,descrizione,"uno studente in italia ha molta libera in relazione al proprio percorso di laurea, ma nel momento in cui tu permetti che non si possa frequentare, quella libertò diventa una privazione di conoscenza,",implicazione,J,Mix,"('red', 9, 7)",red,"uno studente in italia ha molta libera in relazione al proprio percorso di laurea, ma nel momento in cui tu permetti che non si possa frequentare, quella libertò diventa una privazione di conoscenza,",red,implicazione,True,2,True
3755,3755,1667,Come descriverebbe il modo in cui una persona che si laurea in psicologia acquisisce competenze?,descrizione,io credo che se noi potenziassimo di piu gli aspetti telematici potremmo fare un grande salto,opinione,J,Mix,"('red', 5, 3)",red,io credo che se noi potenziassimo di piu gli aspetti telematici potremmo fare un grande salto,red,opinione,True,2,True
3756,3756,1668,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,Sicuramente riprenderà alcune attività alcuni hobby magari tralascerà qualcuno di più faticoso.,sancire,J,Mix,"('red', 1, 0)",red,Sicuramente riprenderà alcune attività alcuni hobby magari tralascerà qualcuno di più faticoso.,red,sancire,True,2,True
3757,3757,1669,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Un apporto graduale rispetto a quello che vorrebbe fare,previsione,J,Mix,"('red', 5, 4)",red,Un apporto graduale rispetto a quello che vorrebbe fare,red,previsione,True,2,True
3758,3758,1670,Come descriverebbe una persona con diagnosi di depressione?,descrizione,"apatica, triste, non sente, non è vitale. Malessere, non c'è progettualità, centrata solo su se stessa, sonnolenza",giudizio,J,Mix,"('red', 3, 1)",red,"apatica, triste, non sente, non è vitale. Malessere, non c'è progettualità, centrata solo su se stessa, sonnolenza",red,giudizio,True,2,True
3759,3759,1671,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,E’ una speranza e da quello che hanno passato due amici.,sancire,J,Mix,"('red', 1, 0)",red,E’ una speranza e da quello che hanno passato due amici.,red,sancire,True,2,True
3760,3760,1672,Come descriverebbe una persona che “vive in salute”?,descrizione,"faccio da mangiare, mi lavo,",descrizione,J,Mix,"('green', 0, 1)",green,"faccio da mangiare, mi lavo,",green,descrizione,True,2,True
3761,3761,1672,Come descriverebbe una persona che “vive in salute”?,descrizione,mi faccio tutto ma con fatica,contrapposizione,J,Mix,"('red', 6, 4)",red,mi faccio tutto ma con fatica,red,contrapposizione,True,2,True
3762,3762,1673,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,descrizione,"un soggetto che dovrebbe continuare ad essere seguito (con meno frequenza) onde evitare ricada in stati depressivi in futuro,",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"un soggetto che dovrebbe continuare ad essere seguito (con meno frequenza) onde evitare ricada in stati depressivi in futuro,",yellow,prescrizione,True,2,True
3763,3763,1673,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,descrizione,soprattutto se si sente colpevole dell'accaduto (mancato soccorso psicologico alla vittima),specificazione,J,Mix,"('yellow', 1, 1)",yellow,soprattutto se si sente colpevole dell'accaduto (mancato soccorso psicologico alla vittima),yellow,specificazione,True,2,True
3764,3764,1674,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"dovrebbe essere in grado di non nuocere a se stesso e agli altri e di condurre un vita ""normale""",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"dovrebbe essere in grado di non nuocere a se stesso e agli altri e di condurre un vita ""normale""",yellow,possibilita,True,2,True
3765,3765,1675,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,una persona in grave difficoltà da più punti di vista,giudizio,J,Mix,"('red', 3, 1)",red,una persona in grave difficoltà da più punti di vista,red,giudizio,True,2,True
3766,3766,1676,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,non potrò più,previsione,J,Mix,"('red', 5, 4)",red,non potrò più,red,previsione,True,2,True
3767,3767,1677,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,"Mi consulterei con i medici, assolutamente",previsione,J,Mix,"('red', 5, 4)",red,"Mi consulterei con i medici, assolutamente",red,previsione,True,2,True
3768,3768,1678,Come descriverebbe una persona con diagnosi di depressione?,descrizione,"si descriverebbe quasi senza sforzarsi di comunicare il suo stato, di poche parole, voce bassa, espressioni molto tristi, frasi corte.",giudizio,J,Mix,"('red', 3, 1)",red,"si descriverebbe quasi senza sforzarsi di comunicare il suo stato, di poche parole, voce bassa, espressioni molto tristi, frasi corte.",red,giudizio,True,2,True
3769,3769,1679,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Buono da punto di vista medico/cardiaco ma carente dal punto di vista psicologico/burocratico.,giudizio,J,Mix,"('red', 3, 1)",red,Buono da punto di vista medico/cardiaco ma carente dal punto di vista psicologico/burocratico.,red,giudizio,True,2,True
3770,3770,1680,Come descriverebbe una violenza sessuale?,descrizione,"Un codardo che poteva avere qualsiasi ragazza volesse,",giudizio,J,Mix,"('red', 3, 1)",red,"Un codardo che poteva avere qualsiasi ragazza volesse,",red,giudizio,True,2,True
3771,3771,1680,Come descriverebbe una violenza sessuale?,descrizione,ma ha deciso di stuprarne una solo per dimostrare di essere superiore e forte. E figo.,giustificazione,J,Mix,"('red', 4, 1)",red,ma ha deciso di stuprarne una solo per dimostrare di essere superiore e forte. E figo.,red,giustificazione,True,2,True
3772,3772,1681,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,descrizione,"Di seguito si propone una sintesi di 4 punti, di facile consultazione e applicazione, per favorire e incentivare il consolidamento delle abilità sociali in classe. 1. Passare in rassegna più volte le abilità che vengono insegnate e predisporre dei poster che riassumono i punti chiave di ciascuna abilità.
2. evidenziare i vantaggi concreti che derivano dal metter in pratica tali abilità. 
3. Utilizzare un diario di classe alla cui compilazione parteciperanno a turno tutti gli alunni. In questo diario verranno riportati episodi significativi in cui qualche alunno ha mostrato di saper mettere in pratica particolari abilità sociali. 
4. organizzare di tanto in tanto attività di gioco strutturate, all’interno delle quali far emergere comportamenti prosociali. ",riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,"Di seguito si propone una sintesi di 4 punti, di facile consultazione e applicazione, per favorire e incentivare il consolidamento delle abilità sociali in classe. 1. Passare in rassegna più volte le abilità che vengono insegnate e predisporre dei poster che riassumono i punti chiave di ciascuna abilità.
2. evidenziare i vantaggi concreti che derivano dal metter in pratica tali abilità. 
3. Utilizzare un diario di classe alla cui compilazione parteciperanno a turno tutti gli alunni. In questo diario verranno riportati episodi significativi in cui qualche alunno ha mostrato di saper mettere in pratica particolari abilità sociali. 
4. organizzare di tanto in tanto attività di gioco strutturate, all’interno delle quali far emergere comportamenti prosociali. ",green,riferimento_obiettivo,True,2,True
3773,3773,1682,Come descriverebbe una violenza sessuale?,descrizione,"Ora posso dire di essere una persona che ha preso in mano le redini della propria vita, sono consapevole degli errori fatti, del tempo perso, delle cose belle che comunque ho fatto, ora accetto me stesso e ciò che ho subito senza vergogna e sensi di colpa, con la serenità che deriva dalla consapevolezza di  meritare la mia felicità ",sancire,J,Mix,"('red', 1, 0)",red,"Ora posso dire di essere una persona che ha preso in mano le redini della propria vita, sono consapevole degli errori fatti, del tempo perso, delle cose belle che comunque ho fatto, ora accetto me stesso e ciò che ho subito senza vergogna e sensi di colpa, con la serenità che deriva dalla consapevolezza di  meritare la mia felicità ",red,sancire,True,2,True
3774,3774,1682,Come descriverebbe una violenza sessuale?,descrizione," e grazie anche a questo, sono un padre decisamente migliore rispetto a prima, molto meno apprensivo, più presente e partecipe nella vita di mia figlia, delle sue gioie e dei suoi momenti di crescita come persona. ",valutazione,J,Mix,"('yellow', 5, 5)",yellow," e grazie anche a questo, sono un padre decisamente migliore rispetto a prima, molto meno apprensivo, più presente e partecipe nella vita di mia figlia, delle sue gioie e dei suoi momenti di crescita come persona. ",yellow,valutazione,True,2,True
3775,3775,1682,Come descriverebbe una violenza sessuale?,descrizione,"Recentemente, sono anche riuscito a parlare con mia sorella e a raccontarle tutto, così ho ritrovato una parte della mia famiglia che pensavo di avere perso.",commento,J,Mix,"('red', 3, 1)",red,"Recentemente, sono anche riuscito a parlare con mia sorella e a raccontarle tutto, così ho ritrovato una parte della mia famiglia che pensavo di avere perso.",red,commento,True,2,True
