,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
5187,5187,5187,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_è_integrata,non_risposta,J,Mix,"('red', 3, 1)",red,non_è_integrata,red,non_risposta,True,2,True
5188,5188,5188,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"la pacifica convivenza, la voglia di integrarsi da_parte_dei detenuti stranieri, facilità di_istruzione, la volontà dei_detenuti italiani ad accettare usi_e_costumi e religioni_diverse",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"la pacifica convivenza, la voglia di integrarsi da_parte_dei detenuti stranieri, facilità di_istruzione, la volontà dei_detenuti italiani ad accettare usi_e_costumi e religioni_diverse",yellow,valutazione,True,2,True
5189,5189,5189,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,la tranquillità,descrizione,J,Mix,"('green', 0, 1)",green,la tranquillità,green,descrizione,True,2,True
5190,5190,5190,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,è impossibile,non_risposta,J,Mix,"('red', 3, 1)",red,è impossibile,red,non_risposta,True,2,True
5191,5191,5191,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,stando tutti bene economicamente,sancire,J,Mix,"('red', 1, 0)",red,stando tutti bene economicamente,red,sancire,True,2,True
5192,5192,5192,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché non_parliamo_la_stessa lingua perché quando parliamo non_ci_capiamo,commento,J,Mix,"('red', 3, 1)",red,perché non_parliamo_la_stessa lingua perché quando parliamo non_ci_capiamo,red,commento,True,2,True
5193,5193,5193,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,stando nell' istituto in_cui ti trovi e venendo trasferito ad un altro_che trovi persone tutte straniere in_cui non trovi dialogo su_tutto inoltre non sai se sono persone che abbiano problemi di salute,commento,J,Mix,"('red', 3, 1)",red,stando nell' istituto in_cui ti trovi e venendo trasferito ad un altro_che trovi persone tutte straniere in_cui non trovi dialogo su_tutto inoltre non sai se sono persone che abbiano problemi di salute,red,commento,True,2,True
5194,5194,5194,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,il_fatto_che hai passeggi non si formano gruppetti discriminanti ed emarginanti e che gli stranieri non_sono vittime inconsapevoli di un bigottismo che di_fatto li favorisce nelle_poche opportunità_lavorative interne,valutazione,J,Mix,"('yellow', 5, 5)",yellow,il_fatto_che hai passeggi non si formano gruppetti discriminanti ed emarginanti e che gli stranieri non_sono vittime inconsapevoli di un bigottismo che di_fatto li favorisce nelle_poche opportunità_lavorative interne,yellow,valutazione,True,2,True
5195,5195,5195,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,se le cose vanno abbastanza_bene,giudizio,J,Mix,"('red', 3, 1)",red,se le cose vanno abbastanza_bene,red,giudizio,True,2,True
5196,5196,5196,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,e funziona tutto,sancire,J,Mix,"('red', 1, 0)",red,e funziona tutto,red,sancire,True,2,True
5197,5197,5197,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché siamo di culture_diverse e bisogna essere_separati,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,perché siamo di culture_diverse e bisogna essere_separati,yellow,prescrizione,True,2,True
5198,5198,5198,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_sono d_accordo,non_risposta,J,Mix,"('red', 3, 1)",red,non_sono d_accordo,red,non_risposta,True,2,True
5199,5199,5199,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"io_credo di stare meglio prima quando mi hanno trasferito ho_avuto un grosso botto mi_hanno allontanato di circa 400km e vedo la mia_famiglia solo una_volta al_mese, per lo più non_trovo tanta socialità come_prima con i detenuti esteri",commento,J,Mix,"('red', 3, 1)",red,"io_credo di stare meglio prima quando mi hanno trasferito ho_avuto un grosso botto mi_hanno allontanato di circa 400km e vedo la mia_famiglia solo una_volta al_mese, per lo più non_trovo tanta socialità come_prima con i detenuti esteri",red,commento,True,2,True
5200,5200,5200,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"che stavo meglio a_poggioreale che stare insieme_a tanti stranieri quando più sia qua che in_un_altro_istituto non funziona niente, meglio chiusi 24 ore a_poggioreale almeno sto insieme_ai paesani e sto più vicino_a casa",commento,J,Mix,"('red', 3, 1)",red,"che stavo meglio a_poggioreale che stare insieme_a tanti stranieri quando più sia qua che in_un_altro_istituto non funziona niente, meglio chiusi 24 ore a_poggioreale almeno sto insieme_ai paesani e sto più vicino_a casa",red,commento,True,2,True
5201,5201,5201,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,io_non posso sapere un_altro come va se non_sono nell' istituto,non_risposta,J,Mix,"('red', 3, 1)",red,io_non posso sapere un_altro come va se non_sono nell' istituto,red,non_risposta,True,2,True
5202,5202,5202,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché siamo di culture_diverse e dobbiamo_essere separati,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,perché siamo di culture_diverse e dobbiamo_essere separati,yellow,prescrizione,True,2,True
5203,5203,5203,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,scambio di pareri comunicazione culturale religiosa o anche di_cose frivole dialogo tra le diverse lingue italiano spagnolo inglese africano ecc,descrizione,J,Mix,"('green', 0, 1)",green,scambio di pareri comunicazione culturale religiosa o anche di_cose frivole dialogo tra le diverse lingue italiano spagnolo inglese africano ecc,green,descrizione,True,2,True
5204,5204,5204,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,uno_scambio_di_cultura_e_religione diversa e uno scambio di lingue,descrizione,J,Mix,"('green', 0, 1)",green,uno_scambio_di_cultura_e_religione diversa e uno scambio di lingue,green,descrizione,True,2,True
5205,5205,5205,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,di essere unite apprendere la loro_lingua imparare o conoscere qualche_loro usanza oppure qualche_loro hobby,descrizione,J,Mix,"('green', 0, 1)",green,di essere unite apprendere la loro_lingua imparare o conoscere qualche_loro usanza oppure qualche_loro hobby,green,descrizione,True,2,True
5206,5206,5206,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,uno_scambio_di_cultura_e_religione diverse,descrizione,J,Mix,"('green', 0, 1)",green,uno_scambio_di_cultura_e_religione diverse,green,descrizione,True,2,True
5207,5207,5207,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"complicità, ho visto_che si può scambiare opinioni di cultura",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"complicità, ho visto_che si può scambiare opinioni di cultura",yellow,valutazione,True,2,True
5208,5208,5208,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"complicità, compattezza, integrazioni tra culture",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"complicità, compattezza, integrazioni tra culture",yellow,valutazione,True,2,True
5209,5209,5209,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,che all_interno_di una stessa stanza (cella) convivono persone sia italiane che straniere,descrizione,J,Mix,"('green', 0, 1)",green,che all_interno_di una stessa stanza (cella) convivono persone sia italiane che straniere,green,descrizione,True,2,True
5210,5210,5210,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,sono pessimista nel_modo più assoluto,non_risposta,J,Mix,"('red', 3, 1)",red,sono pessimista nel_modo più assoluto,red,non_risposta,True,2,True
5211,5211,5211,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,nelle mie precedenti esperienze detentive ho potuto constatare una sola volta quest' integrazione! eravamo 150 italiani e 3 stranieri,commento,J,Mix,"('red', 3, 1)",red,nelle mie precedenti esperienze detentive ho potuto constatare una sola volta quest' integrazione! eravamo 150 italiani e 3 stranieri,red,commento,True,2,True
5212,5212,5212,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_si_può pensare perché non c' è più nulla da pensare o fare sono molti socievoli solo tra_loro e fanno spia per_poter apprendere benefici dell' ordinamento penitenziario,non_risposta,J,Mix,"('red', 3, 1)",red,non_si_può pensare perché non c' è più nulla da pensare o fare sono molti socievoli solo tra_loro e fanno spia per_poter apprendere benefici dell' ordinamento penitenziario,red,non_risposta,True,2,True
5213,5213,5213,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché in_prevalenza è italiana,sancire,J,Mix,"('red', 1, 0)",red,perché in_prevalenza è italiana,red,sancire,True,2,True
5214,5214,5214,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non ci crederei mai e non farei mai un' ipotetica considerazione,non_risposta,J,Mix,"('red', 3, 1)",red,non ci crederei mai e non farei mai un' ipotetica considerazione,red,non_risposta,True,2,True
5215,5215,5215,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,più. civiltà,giudizio,J,Mix,"('red', 3, 1)",red,più. civiltà,red,giudizio,True,2,True
5216,5216,5216,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,che i detenuti_italiani per stranieri convivano tranquilli e sereni,giudizio,J,Mix,"('red', 3, 1)",red,che i detenuti_italiani per stranieri convivano tranquilli e sereni,red,giudizio,True,2,True
5217,5217,5217,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non commento,non_risposta,J,Mix,"('red', 3, 1)",red,non commento,red,non_risposta,True,2,True
5218,5218,5218,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_sono in italia.,non_risposta,J,Mix,"('red', 3, 1)",red,non_sono in italia.,red,non_risposta,True,2,True
5219,5219,5219,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,di_pensarlo niente,non_risposta,J,Mix,"('red', 3, 1)",red,di_pensarlo niente,red,non_risposta,True,2,True
5220,5220,5220,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"ma di cercare di studiare, e di conoscere cosa potrà essere stato, a_mettere due o varie nazionalità uniti",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"ma di cercare di studiare, e di conoscere cosa potrà essere stato, a_mettere due o varie nazionalità uniti",yellow,valutazione,True,2,True
5221,5221,5221,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"non l' immagino per le condizioni_di_vita 
difficoltà lingua 
usi_e_costumi diversi 
non c' è la disponibilità mentale 
",commento,J,Mix,"('red', 3, 1)",red,"non l' immagino per le condizioni_di_vita 
difficoltà lingua 
usi_e_costumi diversi 
non c' è la disponibilità mentale 
",red,commento,True,2,True
5222,5222,5222,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,il rapporto tra le varie etnie nell_ambito_della vita_quotidiana dell' istituto soprattutto sportiva,descrizione,J,Mix,"('green', 0, 1)",green,il rapporto tra le varie etnie nell_ambito_della vita_quotidiana dell' istituto soprattutto sportiva,green,descrizione,True,2,True
5223,5223,5223,Come ti descriveresti prima di entrare in carcere?,Descrizione,avevo paura di_essere_arrestato,giudizio,J,Mix,"('red', 3, 1)",red,avevo paura di_essere_arrestato,red,giudizio,True,2,True
5224,5224,5224,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona smarrita,descrizione,J,Mix,"('green', 0, 1)",green,una_persona smarrita,green,descrizione,True,2,True
5225,5225,5225,Come ti descriveresti prima di entrare in carcere?,Descrizione,normale,giudizio,J,Mix,"('red', 3, 1)",red,normale,red,giudizio,True,2,True
5226,5226,5226,Come ti descriveresti prima di entrare in carcere?,Descrizione,male,giustificazione,J,Mix,"('red', 4, 1)",red,male,red,giustificazione,True,2,True
5227,5227,5227,Come ti descriveresti prima di entrare in carcere?,Descrizione,un_bravo_ragazzo,giudizio,J,Mix,"('red', 3, 1)",red,un_bravo_ragazzo,red,giudizio,True,2,True
5228,5228,5228,Come ti descriveresti prima di entrare in carcere?,Descrizione,"molta paura , agitato , e sono disperato per la mia_vita",descrizione,J,Mix,"('green', 0, 1)",green,"molta paura , agitato , e sono disperato per la mia_vita",green,descrizione,True,2,True
5229,5229,5229,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero malato e non_lavoravo,giudizio,J,Mix,"('red', 3, 1)",red,ero malato e non_lavoravo,red,giudizio,True,2,True
5230,5230,5230,Come ti descriveresti prima di entrare in carcere?,Descrizione,come padre_di_famiglia,sancire,J,Mix,"('red', 1, 0)",red,come padre_di_famiglia,red,sancire,True,2,True
5231,5231,5231,Come ti descriveresti prima di entrare in carcere?,Descrizione,nello_stesso_modo nel quale mi_sono_descritto una_volta uscito dal_carcere,generalizzazione,J,Mix,"('red', 3, 1)",red,nello_stesso_modo nel quale mi_sono_descritto una_volta uscito dal_carcere,red,generalizzazione,True,2,True
5232,5232,5232,Come ti descriveresti prima di entrare in carcere?,Descrizione,che ero_una_persona,generalizzazione,J,Mix,"('red', 3, 1)",red,che ero_una_persona,red,generalizzazione,True,2,True
5233,5233,5233,Come ti descriveresti prima di entrare in carcere?,Descrizione,spero_che la prima e l' ultima,non_risposta,J,Mix,"('red', 3, 1)",red,spero_che la prima e l' ultima,red,non_risposta,True,2,True
5234,5234,5234,Come ti descriveresti prima di entrare in carcere?,Descrizione,uomo feroce e poco istruttiva,descrizione,J,Mix,"('green', 0, 1)",green,uomo feroce e poco istruttiva,green,descrizione,True,2,True
5235,5235,5235,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero un_bravo_ragazzo,descrizione,J,Mix,"('green', 0, 1)",green,ero un_bravo_ragazzo,green,descrizione,True,2,True
5236,5236,5236,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona per_bene e fortunato,descrizione,J,Mix,"('green', 0, 1)",green,una_persona per_bene e fortunato,green,descrizione,True,2,True
5237,5237,5237,Come ti descriveresti prima di entrare in carcere?,Descrizione,"come_una_persona completamente normale , consapevole delle proprie azioni e del reato commesso ,",descrizione,J,Mix,"('green', 0, 1)",green,"come_una_persona completamente normale , consapevole delle proprie azioni e del reato commesso ,",green,descrizione,True,2,True
5238,5238,5238,Come ti descriveresti prima di entrare in carcere?,Descrizione,ma l' europa non si chiede e non vuole sapere perché noi dell' ex jugoslavia facciamo quello che non è permesso di_fare e come vivevamo prima_che gli stati_uniti e l' europa hanno preso la situazione,commento,J,Mix,"('red', 3, 1)",red,ma l' europa non si chiede e non vuole sapere perché noi dell' ex jugoslavia facciamo quello che non è permesso di_fare e come vivevamo prima_che gli stati_uniti e l' europa hanno preso la situazione,red,commento,True,2,True
5239,5239,5239,Come ti descriveresti prima di entrare in carcere?,Descrizione,nelle loro mani,non_risposta,J,Mix,"('red', 3, 1)",red,nelle loro mani,red,non_risposta,True,2,True
5240,5240,5240,Come ti descriveresti prima di entrare in carcere?,Descrizione,non_so perché ero l' amico del diavolo,giustificazione,J,Mix,"('red', 4, 1)",red,non_so perché ero l' amico del diavolo,red,giustificazione,True,2,True
5241,5241,5241,Come ti descriveresti prima di entrare in carcere?,Descrizione,non_lo_so perché ero compagno del diavolo,giustificazione,J,Mix,"('red', 4, 1)",red,non_lo_so perché ero compagno del diavolo,red,giustificazione,True,2,True
5242,5242,5242,Come ti descriveresti prima di entrare in carcere?,Descrizione,i detenuti in_carcere sono tanti malissimo senza_lavoro senza niente speriamo di_uscire più_presto dai 4 muri solo per i nostri figli la ringrazio tanto,commento,J,Mix,"('red', 3, 1)",red,i detenuti in_carcere sono tanti malissimo senza_lavoro senza niente speriamo di_uscire più_presto dai 4 muri solo per i nostri figli la ringrazio tanto,red,commento,True,2,True
5243,5243,5243,Come ti descriveresti prima di entrare in carcere?,Descrizione,prima_di_entrare in_carcere ero un' altra_persona . una_persona . ( perché la libertà è una_cosa rara che non_puoi comprare ),generalizzazione,J,Mix,"('red', 3, 1)",red,prima_di_entrare in_carcere ero un' altra_persona . una_persona . ( perché la libertà è una_cosa rara che non_puoi comprare ),red,generalizzazione,True,2,True
5244,5244,5244,Come ti descriveresti prima di entrare in carcere?,Descrizione,come ammalato perché ero condannato,giustificazione,J,Mix,"('red', 4, 1)",red,come ammalato perché ero condannato,red,giustificazione,True,2,True
5245,5245,5245,Come ti descriveresti prima di entrare in carcere?,Descrizione,una testa dura,giudizio,J,Mix,"('red', 3, 1)",red,una testa dura,red,giudizio,True,2,True
5246,5246,5246,Come ti descriveresti prima di entrare in carcere?,Descrizione,normale,giudizio,J,Mix,"('red', 3, 1)",red,normale,red,giudizio,True,2,True
5247,5247,5247,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona in_qualche_modo e alcune_volte meglio non essere libero dalle persone che sono con mentalità vecchia,commento,J,Mix,"('red', 3, 1)",red,una_persona in_qualche_modo e alcune_volte meglio non essere libero dalle persone che sono con mentalità vecchia,red,commento,True,2,True
5248,5248,5248,Come ti descriveresti prima di entrare in carcere?,Descrizione,va fanculo pezzo di_merda i detenuti,non_risposta,J,Mix,"('red', 3, 1)",red,va fanculo pezzo di_merda i detenuti,red,non_risposta,True,2,True
5249,5249,5249,Come ti descriveresti prima di entrare in carcere?,Descrizione,ho provato ad allontanare lo spaccio per avere_bel_lavoro,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,ho provato ad allontanare lo spaccio per avere_bel_lavoro,red,dichiarazione_intenti,True,2,True
5250,5250,5250,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero in buone condizioni,giudizio,J,Mix,"('red', 3, 1)",red,ero in buone condizioni,red,giudizio,True,2,True
5251,5251,5251,Come ti descriveresti prima di entrare in carcere?,Descrizione,"ero_una_persona lavoratrice , avevo_la_mia casa e una famiglia che oggi non esistono più ; devo ricominciare daccapo .",descrizione,J,Mix,"('green', 0, 1)",green,"ero_una_persona lavoratrice , avevo_la_mia casa e una famiglia che oggi non esistono più ; devo ricominciare daccapo .",green,descrizione,True,2,True
5252,5252,5252,Come ti descriveresti prima di entrare in carcere?,Descrizione,"una spazzatura , non_pensavo a tutto_ciò in_cui penso qua_dentro , sono egoista con_miei_figli e i miei",giudizio,J,Mix,"('red', 3, 1)",red,"una spazzatura , non_pensavo a tutto_ciò in_cui penso qua_dentro , sono egoista con_miei_figli e i miei",red,giudizio,True,2,True
5253,5253,5253,Come ti descriveresti prima di entrare in carcere?,Descrizione,"genitori , solo penso a me perché penso_che la marijuana mi faccia dimenticare tutto",commento,J,Mix,"('red', 3, 1)",red,"genitori , solo penso a me perché penso_che la marijuana mi faccia dimenticare tutto",red,commento,True,2,True
5254,5254,5254,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona come_quals_italiano con problemi e cercavo di migliorare la condizione di vita della_mia,confronto,J,Mix,"('red', 6, 4)",red,una_persona come_quals_italiano con problemi e cercavo di migliorare la condizione di vita della_mia,red,confronto,True,2,True
5255,5255,5255,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi_sono_sentito come uno schifoso,opinione,J,Mix,"('red', 5, 3)",red,mi_sono_sentito come uno schifoso,red,opinione,True,2,True
5256,5256,5256,Come ti descriveresti prima di entrare in carcere?,Descrizione,insoddisfatto,giudizio,J,Mix,"('red', 3, 1)",red,insoddisfatto,red,giudizio,True,2,True
5257,5257,5257,Come ti descriveresti prima di entrare in carcere?,Descrizione,come_una_persona lavora e si prende cura della propria_famiglia,descrizione,J,Mix,"('green', 0, 1)",green,come_una_persona lavora e si prende cura della propria_famiglia,green,descrizione,True,2,True
5258,5258,5258,Come ti descriveresti prima di entrare in carcere?,Descrizione,i giorni più oscuri,commento,J,Mix,"('red', 3, 1)",red,i giorni più oscuri,red,commento,True,2,True
5259,5259,5259,Come ti descriveresti prima di entrare in carcere?,Descrizione,sono da_poco qui in_questo_paese e non_so la sua legge soffrivo perché_non ne casa ne un_entrata mensile sono_arrivato a modena per il_lavoro perché ho sentito che c' era un_lavoro senza_documenti,descrizione,J,Mix,"('green', 0, 1)",green,sono da_poco qui in_questo_paese e non_so la sua legge soffrivo perché_non ne casa ne un_entrata mensile sono_arrivato a modena per il_lavoro perché ho sentito che c' era un_lavoro senza_documenti,green,descrizione,True,2,True
5260,5260,5260,Come ti descriveresti prima di entrare in carcere?,Descrizione,ho_avuto è la_prima_volta_che entro_in_prigione perché nel_mio_paese non_ho precedenti giudiziari,commento,J,Mix,"('red', 3, 1)",red,ho_avuto è la_prima_volta_che entro_in_prigione perché nel_mio_paese non_ho precedenti giudiziari,red,commento,True,2,True
5261,5261,5261,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi sentirò come un essere_umano,commento,J,Mix,"('red', 3, 1)",red,mi sentirò come un essere_umano,red,commento,True,2,True
5262,5262,5262,Come ti descriveresti prima di entrare in carcere?,Descrizione,prima_d_entrare_in_prigione ero_fuori ogni_giorno con una macchina nuova avevo tanti soldi .,specificazione,J,Mix,"('yellow', 1, 1)",yellow,prima_d_entrare_in_prigione ero_fuori ogni_giorno con una macchina nuova avevo tanti soldi .,yellow,specificazione,True,2,True
5263,5263,5263,Come ti descriveresti prima di entrare in carcere?,Descrizione,tutto andava_bene ringraziando dio e sapevo di_entrare .,previsione,J,Mix,"('red', 5, 4)",red,tutto andava_bene ringraziando dio e sapevo di_entrare .,red,previsione,True,2,True
5264,5264,5264,Come ti descriveresti prima di entrare in carcere?,Descrizione,andavo a trovare tutti gli amici .,generalizzazione,J,Mix,"('red', 3, 1)",red,andavo a trovare tutti gli amici .,red,generalizzazione,True,2,True
5265,5265,5265,Come ti descriveresti prima di entrare in carcere?,Descrizione,vivo in_questo_paese come facevo nel_paese_origine e grazie,generalizzazione,J,Mix,"('red', 3, 1)",red,vivo in_questo_paese come facevo nel_paese_origine e grazie,red,generalizzazione,True,2,True
5266,5266,5266,Come ti descriveresti prima di entrare in carcere?,Descrizione,"felice e se c' era la mia famiglia , lo sarei di_più .",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"felice e se c' era la mia famiglia , lo sarei di_più .",yellow,valutazione,True,2,True
5267,5267,5267,Come ti descriveresti prima di entrare in carcere?,Descrizione,tornerò in_tunisia dalle mie bambini prima_di 2 giorni,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,tornerò in_tunisia dalle mie bambini prima_di 2 giorni,red,dichiarazione_intenti,True,2,True
5268,5268,5268,Come ti descriveresti prima di entrare in carcere?,Descrizione,lavoro in,non_risposta,J,Mix,"('red', 3, 1)",red,lavoro in,red,non_risposta,True,2,True
5269,5269,5269,Come ti descriveresti prima di entrare in carcere?,Descrizione,"mi_descrivevo prima_d' entrare in_carcere un arabo diverso dagli altri arabi fumavo , bevevo il vino , mangiavo carne di maiale , frequentavo locali notturni e commettevo i grandi peccati .",confronto,J,Mix,"('red', 6, 4)",red,"mi_descrivevo prima_d' entrare in_carcere un arabo diverso dagli altri arabi fumavo , bevevo il vino , mangiavo carne di maiale , frequentavo locali notturni e commettevo i grandi peccati .",red,confronto,True,2,True
