,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
1600,1600,1600,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"contat_sert_appart 
iniziale contatto_com_tera 
",descrizione,J,Mix,"('green', 0, 1)",green,"contat_sert_appart 
iniziale contatto_com_tera 
",green,descrizione,True,2,True
1601,1601,1601,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"xche-lo-so che queste-cose in-carc 
",commento,J,Mix,"('red', 3, 1)",red,"xche-lo-so che queste-cose in-carc 
",red,commento,True,2,True
1602,1602,1602,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non_lo_so,giudizio,J,Mix,"('red', 3, 1)",red,non_lo_so,red,giudizio,True,2,True
1603,1603,1603,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come una buona-persona,giudizio,J,Mix,"('red', 3, 1)",red,come una buona-persona,red,giudizio,True,2,True
1604,1604,1604,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"il personale dovrebbe essere maggiormente formato al_fine_di abbattere 
gli schemi della vecchia generazione estremamente ed esclusivamente 
punitiva 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"il personale dovrebbe essere maggiormente formato al_fine_di abbattere 
gli schemi della vecchia generazione estremamente ed esclusivamente 
punitiva 
",red,generalizzazione,True,2,True
1605,1605,1605,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----081 
se_la_persona Š_stata usata come me speriamo il giudice la 
perdoni e gli dia un' altra opportunit…",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"----081 
se_la_persona Š_stata usata come me speriamo il giudice la 
perdoni e gli dia un' altra opportunit…",yellow,possibilita,True,2,True
1606,1606,1606,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,no,non_risposta,J,Mix,"('red', 3, 1)",red,no,red,non_risposta,True,2,True
1607,1607,1607,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_sono in_grado_di rispondere,giustificazione,J,Mix,"('red', 4, 1)",red,non_sono in_grado_di rispondere,red,giustificazione,True,2,True
1608,1608,1608,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,lavoro,sancire,J,Mix,"('red', 1, 0)",red,lavoro,red,sancire,True,2,True
1609,1609,1609,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"ho-av-l-info tr-le-deten 
",descrizione,J,Mix,"('green', 0, 1)",green,"ho-av-l-info tr-le-deten 
",green,descrizione,True,2,True
1610,1610,1610,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,attivit…_lavorative,sancire,J,Mix,"('red', 1, 0)",red,attivit…_lavorative,red,sancire,True,2,True
1611,1611,1611,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nessuna,non_risposta,J,Mix,"('red', 3, 1)",red,nessuna,red,non_risposta,True,2,True
1612,1612,1612,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,è a discrezione di ogni singolo detenuto avere la tolleranza e la sensibilità per adattarsi e cercare di_rispettare,commento,J,Mix,"('red', 3, 1)",red,è a discrezione di ogni singolo detenuto avere la tolleranza e la sensibilità per adattarsi e cercare di_rispettare,red,commento,True,2,True
1613,1613,1613,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,sicuramente lo stare assieme,sancire,J,Mix,"('red', 1, 0)",red,sicuramente lo stare assieme,red,sancire,True,2,True
1614,1614,1614,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dalle-assistenti,descrizione,J,Mix,"('green', 0, 1)",green,dalle-assistenti,green,descrizione,True,2,True
1615,1615,1615,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_so,non_risposta,J,Mix,"('red', 3, 1)",red,non_so,red,non_risposta,True,2,True
1616,1616,1616,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,tenuto conto l' attività_svolta dai sert si improvvisa,commento,J,Mix,"('red', 3, 1)",red,tenuto conto l' attività_svolta dai sert si improvvisa,red,commento,True,2,True
1617,1617,1617,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,in sintesi sono importantissime a mio punto di vista,opinione,J,Mix,"('red', 5, 3)",red,in sintesi sono importantissime a mio punto di vista,red,opinione,True,2,True
1618,1618,1618,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,troppo difficile a descrivere una persona perché per tanti casi persona non è normale,giudizio,J,Mix,"('red', 3, 1)",red,troppo difficile a descrivere una persona perché per tanti casi persona non è normale,red,giudizio,True,2,True
1619,1619,1619,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"in questo periodo della vita nella
testa ho come massimo desiderio
di districarmi da_qui si",commento,J,Mix,"('red', 3, 1)",red,"in questo periodo della vita nella
testa ho come massimo desiderio
di districarmi da_qui si",red,commento,True,2,True
1620,1620,1620,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,darei un buon consiglio,commento,J,Mix,"('red', 3, 1)",red,darei un buon consiglio,red,commento,True,2,True
1621,1621,1621,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,in_quanto_ le carceri sono_troppo affollate e quindi molto difficili da_seguire tutti.,descrizione,J,Mix,"('green', 0, 1)",green,in_quanto_ le carceri sono_troppo affollate e quindi molto difficili da_seguire tutti.,green,descrizione,True,2,True
1622,1622,1622,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,normale,giudizio,J,Mix,"('red', 3, 1)",red,normale,red,giudizio,True,2,True
1623,1623,1623,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----050 
per_me Š_una_cosa",commento,J,Mix,"('red', 3, 1)",red,"----050 
per_me Š_una_cosa",red,commento,True,2,True
1624,1624,1624,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,avere molti collo_con_la_famigli,non_risposta,J,Mix,"('red', 3, 1)",red,avere molti collo_con_la_famigli,red,non_risposta,True,2,True
1625,1625,1625,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,pensano-che-sono molto-tranquilla,giudizio,J,Mix,"('red', 3, 1)",red,pensano-che-sono molto-tranquilla,red,giudizio,True,2,True
1626,1626,1626,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,bisogna perdonarla siccome è la prima volta,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,bisogna perdonarla siccome è la prima volta,yellow,prescrizione,True,2,True
1627,1627,1627,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dai-deten-naz-rumen,descrizione,J,Mix,"('green', 0, 1)",green,dai-deten-naz-rumen,green,descrizione,True,2,True
1628,1628,1628,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,la volontà della persona_detenuta,non_risposta,J,Mix,"('red', 3, 1)",red,la volontà della persona_detenuta,red,non_risposta,True,2,True
1629,1629,1629,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,divisione_delle_sezioni,sancire,J,Mix,"('red', 1, 0)",red,divisione_delle_sezioni,red,sancire,True,2,True
1630,1630,1630,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero un bel bambino e vivevo una bella vita,giudizio,J,Mix,"('red', 3, 1)",red,ero un bel bambino e vivevo una bella vita,red,giudizio,True,2,True
1631,1631,1631,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,"lavoro, spazi all_aperto, attivit… con l' esterno",sancire,J,Mix,"('red', 1, 0)",red,"lavoro, spazi all_aperto, attivit… con l' esterno",red,sancire,True,2,True
1632,1632,1632,Come ti descriverai una volta uscito dal carcere?,Descrizione,"non cambierei in_senso personale, sarei più_matura, non rifarei gli stessi_errori",giudizio,J,Mix,"('red', 3, 1)",red,"non cambierei in_senso personale, sarei più_matura, non rifarei gli stessi_errori",red,giudizio,True,2,True
1633,1633,1633,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"quindi una-Donna E-diff-t-giud-bene 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"quindi una-Donna E-diff-t-giud-bene 
",red,generalizzazione,True,2,True
1634,1634,1634,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"godo di qualche piccolo privilegio liberta di movimento in 
rispetto_delle_regole che ci_sono 
",commento,J,Mix,"('red', 3, 1)",red,"godo di qualche piccolo privilegio liberta di movimento in 
rispetto_delle_regole che ci_sono 
",red,commento,True,2,True
1635,1635,1635,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non_lo_so,generalizzazione,J,Mix,"('red', 3, 1)",red,non_lo_so,red,generalizzazione,True,2,True
1636,1636,1636,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,una_persona con Problemi di alcool deve_essere_aiutato a inserire_in_società,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,una_persona con Problemi di alcool deve_essere_aiutato a inserire_in_società,yellow,prescrizione,True,2,True
1637,1637,1637,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚ mancano tutte le condizioni
necessarie per effettivamente farle
",descrizione,J,Mix,"('green', 0, 1)",green,"perch‚ mancano tutte le condizioni
necessarie per effettivamente farle
",green,descrizione,True,2,True
1638,1638,1638,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,mandarli a_casa loro,sancire,J,Mix,"('red', 1, 0)",red,mandarli a_casa loro,red,sancire,True,2,True
1639,1639,1639,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,la tranquillità,descrizione,J,Mix,"('green', 0, 1)",green,la tranquillità,green,descrizione,True,2,True
1640,1640,1640,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,e obbligata ad andare avanti per colpa di sconosciuti,giustificazione,J,Mix,"('red', 4, 1)",red,e obbligata ad andare avanti per colpa di sconosciuti,red,giustificazione,True,2,True
1641,1641,1641,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,"non_fa_del_male ma ha un_vizio,",contrapposizione,J,Mix,"('red', 6, 4)",red,"non_fa_del_male ma ha un_vizio,",red,contrapposizione,True,2,True
1642,1642,1642,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,senza escludere le attività_sportive,specificazione,J,Mix,"('yellow', 1, 1)",yellow,senza escludere le attività_sportive,yellow,specificazione,True,2,True
1643,1643,1643,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,non_e_prevista una formazione particolare,sancire,J,Mix,"('red', 1, 0)",red,non_e_prevista una formazione particolare,red,sancire,True,2,True
1644,1644,1644,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,tr-altri-deten,descrizione,J,Mix,"('green', 0, 1)",green,tr-altri-deten,green,descrizione,True,2,True
1645,1645,1645,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,100) asino,giudizio,J,Mix,"('red', 3, 1)",red,100) asino,red,giudizio,True,2,True
1646,1646,1646,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"visite 
coniugali",sancire,J,Mix,"('red', 1, 0)",red,"visite 
coniugali",red,sancire,True,2,True
1647,1647,1647,Come ti descriveresti prima di entrare in carcere?,Descrizione,"mancano occasioni frequenti di_informazione, e formazione_specifica per 
i medici penitenziari organizzati dal_ministero 
",descrizione,J,Mix,"('green', 0, 1)",green,"mancano occasioni frequenti di_informazione, e formazione_specifica per 
i medici penitenziari organizzati dal_ministero 
",green,descrizione,True,2,True
1648,1648,1648,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"molto-bene 
",non_risposta,J,Mix,"('red', 3, 1)",red,"molto-bene 
",red,non_risposta,True,2,True
1649,1649,1649,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"cibo, servizi_sanitari, posta",giudizio,J,Mix,"('red', 3, 1)",red,"cibo, servizi_sanitari, posta",red,giudizio,True,2,True
1650,1650,1650,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,"quando faccio la domandina allo scrivano non_mi danno una 
mano , quello_che_voglio io",commento,J,Mix,"('red', 3, 1)",red,"quando faccio la domandina allo scrivano non_mi danno una 
mano , quello_che_voglio io",red,commento,True,2,True
1651,1651,1651,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,un ubriaco,giudizio,J,Mix,"('red', 3, 1)",red,un ubriaco,red,giudizio,True,2,True
1652,1652,1652,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,True,2,True
1653,1653,1653,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona con i problemi del tossicodipendente una_persona occupa della famiglia,descrizione,J,Mix,"('green', 0, 1)",green,una_persona con i problemi del tossicodipendente una_persona occupa della famiglia,green,descrizione,True,2,True
1654,1654,1654,Come ti descriverai una volta uscito dal carcere?,Descrizione,mi_descrivo come uomo incostante ma devo provare a dimenticare questo tempo in_prigione e il paese,contrapposizione,J,Mix,"('red', 6, 4)",red,mi_descrivo come uomo incostante ma devo provare a dimenticare questo tempo in_prigione e il paese,red,contrapposizione,True,2,True
1655,1655,1655,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,i deten parlano,generalizzazione,J,Mix,"('red', 3, 1)",red,i deten parlano,red,generalizzazione,True,2,True
1656,1656,1656,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,separarsi,generalizzazione,J,Mix,"('red', 3, 1)",red,separarsi,red,generalizzazione,True,2,True
1657,1657,1657,Come ti descriveresti prima di entrare in carcere?,Descrizione,"non_avevo pensato al_fatto_che esisteva il carcere , non_so proprio cosa scrivere , pero lo so bene che l' incarcerazione e una esperienza difficile",commento,J,Mix,"('red', 3, 1)",red,"non_avevo pensato al_fatto_che esisteva il carcere , non_so proprio cosa scrivere , pero lo so bene che l' incarcerazione e una esperienza difficile",red,commento,True,2,True
1658,1658,1658,Come ti descriverai una volta uscito dal carcere?,Descrizione,mi_sentirei contento e cercherei di_cambiare,giudizio,J,Mix,"('red', 3, 1)",red,mi_sentirei contento e cercherei di_cambiare,red,giudizio,True,2,True
1659,1659,1659,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,secondo me è sbagliato completamente perché certi reati non si fanno contro l'essere umano,valutazione,J,Mix,"('yellow', 5, 5)",yellow,secondo me è sbagliato completamente perché certi reati non si fanno contro l'essere umano,yellow,valutazione,True,2,True
1660,1660,1660,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,la cella divisa con una straniera è un po’ po’ problematica per la difficoltà di comunicazione e intaressi troppo diversi,commento,J,Mix,"('red', 3, 1)",red,la cella divisa con una straniera è un po’ po’ problematica per la difficoltà di comunicazione e intaressi troppo diversi,red,commento,True,2,True
1661,1661,1661,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"il detenuto, qua in_carcere, è disinteressato a tutto quello che fa riflettere",generalizzazione,J,Mix,"('red', 3, 1)",red,"il detenuto, qua in_carcere, è disinteressato a tutto quello che fa riflettere",red,generalizzazione,True,2,True
1662,1662,1662,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"assistenza_sociale, assistenza_volontari, la religione",sancire,J,Mix,"('red', 1, 0)",red,"assistenza_sociale, assistenza_volontari, la religione",red,sancire,True,2,True
1663,1663,1663,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,persone normale,giudizio,J,Mix,"('red', 3, 1)",red,persone normale,red,giudizio,True,2,True
1664,1664,1664,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"complicità, ho visto_che si può scambiare opinioni di cultura",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"complicità, ho visto_che si può scambiare opinioni di cultura",yellow,valutazione,True,2,True
1665,1665,1665,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,struttura_adeguata,giudizio,J,Mix,"('red', 3, 1)",red,struttura_adeguata,red,giudizio,True,2,True
1666,1666,1666,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,le docce devono_funzionare e due,generalizzazione,J,Mix,"('red', 3, 1)",red,le docce devono_funzionare e due,red,generalizzazione,True,2,True
1667,1667,1667,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"lo potrei affermare se lo vedessi o mi sentissi tra loro, solo così potrei affermare che c' è integrazione ",giustificazione,J,Mix,"('red', 4, 1)",red,"lo potrei affermare se lo vedessi o mi sentissi tra loro, solo così potrei affermare che c' è integrazione ",red,giustificazione,True,2,True
1668,1668,1668,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,una_persona che ha bis_di_divertim.,sancire,J,Mix,"('red', 1, 0)",red,una_persona che ha bis_di_divertim.,red,sancire,True,2,True
1669,1669,1669,Come descriverebbe una persona che “gode di salute”?,Descrizione,"la salute va considerata come psicofisica,",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"la salute va considerata come psicofisica,",yellow,prescrizione,True,2,True
1670,1670,1670,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona accanto_miei_figli e alla_mia_famiglia e specialmente libera,sancire,J,Mix,"('red', 1, 0)",red,una_persona accanto_miei_figli e alla_mia_famiglia e specialmente libera,red,sancire,True,2,True
1671,1671,1671,Come ti descriveresti prima di entrare in carcere?,Descrizione,"molto spesso quello che 
imparo e grazie_alla mia volonta e spirito di apprendere 
",commento,J,Mix,"('red', 3, 1)",red,"molto spesso quello che 
imparo e grazie_alla mia volonta e spirito di apprendere 
",red,commento,True,2,True
1672,1672,1672,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,il solo fatto di trovare tutti_assieme nelle stesse_celle,sancire,J,Mix,"('red', 1, 0)",red,il solo fatto di trovare tutti_assieme nelle stesse_celle,red,sancire,True,2,True
1673,1673,1673,Come ti descriveresti prima di entrare in carcere?,Descrizione,"fuorilegge "" clandestino """,sancire,J,Mix,"('red', 1, 0)",red,"fuorilegge "" clandestino """,red,sancire,True,2,True
1674,1674,1674,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,mi-guard-in-mod-brut,commento,J,Mix,"('red', 3, 1)",red,mi-guard-in-mod-brut,red,commento,True,2,True
1675,1675,1675,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,il mio giudizio e positivo pero penso_che tali_opportunita non siano accessibili_a_tutti .,opinione,J,Mix,"('red', 5, 3)",red,il mio giudizio e positivo pero penso_che tali_opportunita non siano accessibili_a_tutti .,red,opinione,True,2,True
1676,1676,1676,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,compagno,giudizio,J,Mix,"('red', 3, 1)",red,compagno,red,giudizio,True,2,True
1677,1677,1677,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚ obbliga "" il detenuto a_cambiare la
sua vita , fare i conti con la sua
coscienza",sancire,J,Mix,"('red', 1, 0)",red,"perch‚ obbliga "" il detenuto a_cambiare la
sua vita , fare i conti con la sua
coscienza",red,sancire,True,2,True
1678,1678,1678,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"le rag_della_mia_scelta che una_persona
educata ha la possibilit… di essere
rispettato da altre
persone e stare con qualsiasi persona e
qualsiasi religione
",generalizzazione,J,Mix,"('red', 3, 1)",red,"le rag_della_mia_scelta che una_persona
educata ha la possibilit… di essere
rispettato da altre
persone e stare con qualsiasi persona e
qualsiasi religione
",red,generalizzazione,True,2,True
1679,1679,1679,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non_lo_so.,non_risposta,J,Mix,"('red', 3, 1)",red,non_lo_so.,red,non_risposta,True,2,True
1680,1680,1680,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"più_possibilità di studio a_livello professionale; più attività_ricreative, più comunicazione con gli educatori e gli assistenti_sociali; molto_importante:",sancire,J,Mix,"('red', 1, 0)",red,"più_possibilità di studio a_livello professionale; più attività_ricreative, più comunicazione con gli educatori e gli assistenti_sociali; molto_importante:",red,sancire,True,2,True
1681,1681,1681,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,in_carcere nessuna esclusa la somministr_metad come avviene fuori,commento,J,Mix,"('red', 3, 1)",red,in_carcere nessuna esclusa la somministr_metad come avviene fuori,red,commento,True,2,True
1682,1682,1682,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"ma potrei-dare tanto e 
potrei-far-vedere tanto le-mie-qualita 
",commento,J,Mix,"('red', 3, 1)",red,"ma potrei-dare tanto e 
potrei-far-vedere tanto le-mie-qualita 
",red,commento,True,2,True
1683,1683,1683,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"che si 
e sempre dimostrato molto int-al-beness di-noi,",sancire,J,Mix,"('red', 1, 0)",red,"che si 
e sempre dimostrato molto int-al-beness di-noi,",red,sancire,True,2,True
1684,1684,1684,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dai-corridoi,generalizzazione,J,Mix,"('red', 3, 1)",red,dai-corridoi,red,generalizzazione,True,2,True
1685,1685,1685,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non_ho di queste_sostanze.,non_risposta,J,Mix,"('red', 3, 1)",red,non_ho di queste_sostanze.,red,non_risposta,True,2,True
1686,1686,1686,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,voglion-conoscerc-be,commento,J,Mix,"('red', 3, 1)",red,voglion-conoscerc-be,red,commento,True,2,True
1687,1687,1687,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"io non vendevo e non spacciavo droga, la portavo soltanto da un posto all'altro. Non vi posso dire altro perché la pensiamo in modo diverso",commento,J,Mix,"('red', 3, 1)",red,"io non vendevo e non spacciavo droga, la portavo soltanto da un posto all'altro. Non vi posso dire altro perché la pensiamo in modo diverso",red,commento,True,2,True
1688,1688,1688,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,le attività_ricreative di_gruppo,descrizione,J,Mix,"('green', 0, 1)",green,le attività_ricreative di_gruppo,green,descrizione,True,2,True
1689,1689,1689,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"che stavo meglio a_poggioreale che stare insieme_a tanti stranieri quando più sia qua che in_un_altro_istituto non funziona niente, meglio chiusi 24 ore a_poggioreale almeno sto insieme_ai paesani e sto più vicino_a casa",commento,J,Mix,"('red', 3, 1)",red,"che stavo meglio a_poggioreale che stare insieme_a tanti stranieri quando più sia qua che in_un_altro_istituto non funziona niente, meglio chiusi 24 ore a_poggioreale almeno sto insieme_ai paesani e sto più vicino_a casa",red,commento,True,2,True
1690,1690,1690,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"non-saprei-dire perche nn-ne-ho-mai-incon-1
",non_risposta,J,Mix,"('red', 3, 1)",red,"non-saprei-dire perche nn-ne-ho-mai-incon-1
",red,non_risposta,True,2,True
